District Name,Year,school_id,Name,County,Grade,Total,pAA,AA,pAsian,Asian,pHispanic,Hispanic,pMulti,Multi,pNative,Native,pWhite,White
Cambridge,2015,490040,Kennedy-Longfellow,Middlesex,Gr.4,34,35,12,6,2,9,3,3,1,0,0,47,16
Cambridge,2015,490040,Kennedy-Longfellow,Middlesex,Gr.5,31,32,10,10,3,29,9,6,2,0,0,23,7
Cambridge,2015,490045,Morse,Middlesex,K,49,18,9,22,11,10,5,14,7,0,0,35,17
Cambridge,2015,490045,Morse,Middlesex,PK,52,19,10,12,6,10,5,8,4,0,0,52,27
Cambridge,2015,490045,Morse,Middlesex,Gr.1,38,29,11,16,6,8,3,13,5,0,0,34,13
Cambridge,2015,490045,Morse,Middlesex,Gr.2,45,38,17,13,6,2,1,2,1,0,0,42,19
Cambridge,2015,490045,Morse,Middlesex,Gr.3,38,32,12,13,5,11,4,16,6,0,0,29,11
Cambridge,2015,490045,Morse,Middlesex,Gr.4,42,38,16,7,3,19,8,21,9,0,0,14,6
Cambridge,2015,490045,Morse,Middlesex,Gr.5,38,39,15,16,6,13,5,5,2,3,1,21,8
Cambridge,2015,490050,Peabody,Middlesex,K,50,34,17,14,7,6,3,2,1,0,0,44,22
Cambridge,2015,490050,Peabody,Middlesex,PK,46,26,12,24,11,2,1,4,2,0,0,43,20
Cambridge,2015,490050,Peabody,Middlesex,Gr.1,46,17,8,7,3,17,8,7,3,0,0,52,24
Cambridge,2015,490050,Peabody,Middlesex,Gr.2,43,40,17,2,1,7,3,5,2,0,0,47,20
Cambridge,2015,490050,Peabody,Middlesex,Gr.3,45,20,9,13,6,9,4,16,7,0,0,42,19
Cambridge,2015,490050,Peabody,Middlesex,Gr.4,45,31,14,7,3,11,5,7,3,0,0,42,19
Cambridge,2015,490050,Peabody,Middlesex,Gr.5,45,36,16,11,5,2,1,4,2,0,0,47,21
Cambridge,2015,490065,John M Tobin,Middlesex,K,38,24,9,21,8,13,5,18,7,0,0,24,9
Cambridge,2015,490065,John M Tobin,Middlesex,PK,85,25,21,15,13,12,10,14,12,1,1,33,28
Cambridge,2015,490065,John M Tobin,Middlesex,Gr.1,40,30,12,5,2,0,0,8,3,0,0,58,23
Cambridge,2015,490065,John M Tobin,Middlesex,Gr.2,39,36,14,8,3,3,1,13,5,0,0,41,16
Cambridge,2015,490065,John M Tobin,Middlesex,Gr.3,29,21,6,14,4,10,3,10,3,0,0,45,13
Cambridge,2015,490065,John M Tobin,Middlesex,Gr.4,29,21,6,24,7,10,3,10,3,0,0,34,10
Cambridge,2015,490065,John M Tobin,Middlesex,Gr.5,32,25,8,9,3,13,4,9,3,0,0,44,14
Cambridge,2015,490080,Graham and Parks,Middlesex,K,52,25,13,21,11,2,1,2,1,0,0,50,26
Cambridge,2015,490080,Graham and Parks,Middlesex,PK,35,20,7,31,11,3,1,11,4,0,0,34,12
Cambridge,2015,490080,Graham and Parks,Middlesex,Gr.1,65,18,12,29,19,12,8,5,3,0,0,35,23
Cambridge,2015,490080,Graham and Parks,Middlesex,Gr.2,69,17,12,26,18,6,4,6,4,0,0,45,31
Cambridge,2015,490080,Graham and Parks,Middlesex,Gr.3,60,17,10,22,13,12,7,5,3,0,0,45,27
Cambridge,2015,490080,Graham and Parks,Middlesex,Gr.4,65,17,11,28,18,11,7,0,0,0,0,45,29
Cambridge,2015,490080,Graham and Parks,Middlesex,Gr.5,46,28,13,15,7,9,4,7,3,0,0,41,19
Cambridge,2015,490090,Fletcher/Maynard Academy,Middlesex,K,42,31,13,17,7,17,7,5,2,0,0,31,13
Cambridge,2015,490090,Fletcher/Maynard Academy,Middlesex,PK,54,59,32,11,6,13,7,2,1,0,0,15,8
Cambridge,2015,490090,Fletcher/Maynard Academy,Middlesex,Gr.1,40,48,19,0,0,23,9,8,3,0,0,23,9
Cambridge,2015,490090,Fletcher/Maynard Academy,Middlesex,Gr.2,45,40,18,4,2,18,8,4,2,2,1,31,14
Cambridge,2015,490090,Fletcher/Maynard Academy,Middlesex,Gr.3,22,50,11,5,1,23,5,9,2,0,0,14,3
Cambridge,2015,490090,Fletcher/Maynard Academy,Middlesex,Gr.4,30,30,9,10,3,30,9,3,1,0,0,23,7
Cambridge,2015,490090,Fletcher/Maynard Academy,Middlesex,Gr.5,30,50,15,10,3,23,7,10,3,3,1,3,1
Cambridge,2015,490305,Cambridge Street Upper School,Middlesex,Gr.6,88,27,24,7,6,16,14,5,4,0,0,44,39
Cambridge,2015,490305,Cambridge Street Upper School,Middlesex,Gr.7,92,35,32,4,4,14,13,4,4,2,2,38,35
Cambridge,2015,490305,Cambridge Street Upper School,Middlesex,Gr.8,79,32,25,13,10,14,11,5,4,0,0,37,29
Cambridge,2015,490310,Putnam Avenue Upper School,Middlesex,Gr.6,82,44,36,10,8,10,8,5,4,1,1,29,24
Cambridge,2015,490310,Putnam Avenue Upper School,Middlesex,Gr.7,79,44,35,9,7,14,11,6,5,1,1,25,20
Cambridge,2015,490310,Putnam Avenue Upper School,Middlesex,Gr.8,65,38,25,15,10,17,11,0,0,0,0,29,19
Cambridge,2015,490315,Rindge Avenue Upper School,Middlesex,Gr.6,79,29,23,11,9,18,14,6,5,0,0,35,28
Cambridge,2015,490315,Rindge Avenue Upper School,Middlesex,Gr.7,95,25,24,13,12,13,12,6,6,0,0,43,41
Cambridge,2015,490315,Rindge Avenue Upper School,Middlesex,Gr.8,89,34,30,15,13,12,11,4,4,0,0,35,31
Cambridge,2015,490320,Vassal Lane Upper School,Middlesex,Gr.6,92,25,23,17,16,5,5,9,8,2,2,41,38
Cambridge,2015,490320,Vassal Lane Upper School,Middlesex,Gr.7,100,28,28,14,14,11,11,6,6,1,1,40,40
Cambridge,2015,490320,Vassal Lane Upper School,Middlesex,Gr.8,94,35,33,14,13,10,9,7,7,1,1,32,30
Cambridge,2015,490506,Cambridge Rindge and Latin,Middlesex,Gr.9,499,34,172,11,56,13,64,4,18,1,4,37,185
Cambridge,2015,490506,Cambridge Rindge and Latin,Middlesex,Gr.10,471,30,139,12,56,14,64,3,15,0,2,41,193
Cambridge,2015,490506,Cambridge Rindge and Latin,Middlesex,Gr.11,439,36,157,9,41,12,53,4,16,1,3,38,169
Cambridge,2015,490506,Cambridge Rindge and Latin,Middlesex,Gr.12,423,34,145,13,54,12,49,2,9,1,3,39,163
Cambridge,2016,490005,Maria L. Baldwin,Middlesex,K,66,23,15,12,8,9,6,12,8,0,0,44,29
Cambridge,2016,490005,Maria L. Baldwin,Middlesex,PK,54,15,8,15,8,9,5,4,2,0,0,57,31
Cambridge,2016,490005,Maria L. Baldwin,Middlesex,Gr.1,60,15,9,8,5,12,7,8,5,0,0,57,34
Cambridge,2016,490005,Maria L. Baldwin,Middlesex,Gr.2,43,14,6,12,5,16,7,7,3,2,1,49,21
Cambridge,2016,490005,Maria L. Baldwin,Middlesex,Gr.3,44,25,11,16,7,14,6,9,4,0,0,36,16
Cambridge,2016,490005,Maria L. Baldwin,Middlesex,Gr.4,35,40,14,11,4,11,4,3,1,0,0,34,12
Cambridge,2016,490005,Maria L. Baldwin,Middlesex,Gr.5,45,27,12,4,2,7,3,9,4,0,0,53,24
Cambridge,2016,490006,Amigos School,Middlesex,K,48,6,3,13,6,40,19,6,3,0,0,35,17
Cambridge,2016,490006,Amigos School,Middlesex,PK,26,8,2,0,0,35,9,4,1,0,0,54,14
Cambridge,2016,490006,Amigos School,Middlesex,Gr.1,48,4,2,2,1,48,23,8,4,0,0,38,18
Cambridge,2016,490006,Amigos School,Middlesex,Gr.2,45,9,4,4,2,36,16,11,5,0,0,40,18
Cambridge,2016,490006,Amigos School,Middlesex,Gr.3,47,0,0,0,0,45,21,9,4,0,0,47,22
Cambridge,2016,490006,Amigos School,Middlesex,Gr.4,38,0,0,3,1,50,19,5,2,0,0,39,15
Cambridge,2016,490006,Amigos School,Middlesex,Gr.5,38,5,2,3,1,37,14,16,6,0,0,39,15
Cambridge,2016,490006,Amigos School,Middlesex,Gr.6,25,4,1,4,1,44,11,16,4,0,0,32,8
Cambridge,2016,490006,Amigos School,Middlesex,Gr.7,24,4,1,0,0,46,11,13,3,0,0,38,9
Cambridge,2016,490006,Amigos School,Middlesex,Gr.8,31,10,3,3,1,42,13,10,3,0,0,35,11
Cambridge,2016,490007,Cambridgeport,Middlesex,K,49,18,9,4,2,8,4,4,2,0,0,65,32
Cambridge,2016,490007,Cambridgeport,Middlesex,PK,47,21,10,6,3,15,7,9,4,0,0,49,23
Cambridge,2016,490007,Cambridgeport,Middlesex,Gr.1,45,11,5,7,3,9,4,4,2,0,0,69,31
Cambridge,2016,490007,Cambridgeport,Middlesex,Gr.2,43,23,10,7,3,2,1,9,4,0,0,58,25
Cambridge,2016,490007,Cambridgeport,Middlesex,Gr.3,40,20,8,3,1,15,6,13,5,0,0,50,20
Cambridge,2016,490007,Cambridgeport,Middlesex,Gr.4,35,20,7,6,2,20,7,6,2,0,0,49,17
Cambridge,2016,490007,Cambridgeport,Middlesex,Gr.5,39,23,9,8,3,13,5,5,2,0,0,51,20
Cambridge,2016,490020,Haggerty,Middlesex,K,46,20,9,11,5,7,3,9,4,0,0,54,25
Cambridge,2016,490020,Haggerty,Middlesex,PK,25,16,4,20,5,4,1,20,5,0,0,40,10
Cambridge,2016,490020,Haggerty,Middlesex,Gr.1,46,26,12,22,10,2,1,9,4,0,0,41,19
Cambridge,2016,490020,Haggerty,Middlesex,Gr.2,41,17,7,10,4,5,2,12,5,0,0,56,23
Cambridge,2016,490020,Haggerty,Middlesex,Gr.3,39,21,8,13,5,8,3,21,8,0,0,38,15
Cambridge,2016,490020,Haggerty,Middlesex,Gr.4,30,27,8,13,4,3,1,13,4,0,0,43,13
Cambridge,2016,490020,Haggerty,Middlesex,Gr.5,31,42,13,6,2,3,1,13,4,0,0,32,10
Cambridge,2016,490030,Martin Luther King Jr.,Middlesex,K,64,22,14,23,15,14,9,16,10,0,0,25,16
Cambridge,2016,490030,Martin Luther King Jr.,Middlesex,PK,31,19,6,23,7,13,4,16,5,0,0,29,9
Cambridge,2016,490030,Martin Luther King Jr.,Middlesex,Gr.1,52,23,12,25,13,0,0,21,11,0,0,31,16
Cambridge,2016,490030,Martin Luther King Jr.,Middlesex,Gr.2,53,25,13,23,12,8,4,11,6,0,0,34,18
Cambridge,2016,490030,Martin Luther King Jr.,Middlesex,Gr.3,44,36,16,25,11,5,2,5,2,0,0,30,13
Cambridge,2016,490030,Martin Luther King Jr.,Middlesex,Gr.4,36,28,10,25,9,14,5,3,1,0,0,31,11
Cambridge,2016,490030,Martin Luther King Jr.,Middlesex,Gr.5,29,28,8,21,6,14,4,10,3,0,0,28,8
Cambridge,2016,490035,King Open,Middlesex,K,65,8,5,17,11,15,10,6,4,0,0,54,35
Cambridge,2016,490035,King Open,Middlesex,PK,26,19,5,27,7,8,2,4,1,0,0,42,11
Cambridge,2016,490035,King Open,Middlesex,Gr.1,61,25,15,5,3,11,7,13,8,0,0,46,28
Cambridge,2016,490035,King Open,Middlesex,Gr.2,46,20,9,11,5,15,7,7,3,2,1,46,21
Cambridge,2016,490035,King Open,Middlesex,Gr.3,46,9,4,11,5,15,7,11,5,0,0,54,25
Cambridge,2016,490035,King Open,Middlesex,Gr.4,43,16,7,0,0,14,6,16,7,0,0,53,23
Cambridge,2016,490035,King Open,Middlesex,Gr.5,33,27,9,9,3,15,5,3,1,0,0,45,15
Cambridge,2016,490040,Kennedy-Longfellow,Middlesex,K,55,9,5,33,18,11,6,13,7,0,0,35,19
Cambridge,2016,490040,Kennedy-Longfellow,Middlesex,PK,39,18,7,26,10,15,6,3,1,0,0,38,15
Cambridge,2016,490040,Kennedy-Longfellow,Middlesex,Gr.1,50,20,10,10,5,22,11,10,5,0,0,38,19
Cambridge,2016,490040,Kennedy-Longfellow,Middlesex,Gr.2,39,15,6,26,10,23,9,10,4,0,0,26,10
Cambridge,2016,490040,Kennedy-Longfellow,Middlesex,Gr.3,32,19,6,31,10,25,8,6,2,0,0,19,6
Cambridge,2016,490040,Kennedy-Longfellow,Middlesex,Gr.4,22,27,6,9,2,18,4,5,1,0,0,41,9
Cambridge,2016,490040,Kennedy-Longfellow,Middlesex,Gr.5,33,30,10,12,4,9,3,3,1,0,0,45,15
Cambridge,2016,490045,Morse,Middlesex,K,51,16,8,12,6,18,9,8,4,0,0,47,24
Cambridge,2016,490045,Morse,Middlesex,PK,49,16,8,27,13,8,4,6,3,0,0,43,21
Cambridge,2016,490045,Morse,Middlesex,Gr.1,41,20,8,17,7,15,6,10,4,0,0,39,16
Cambridge,2016,490045,Morse,Middlesex,Gr.2,42,21,9,17,7,12,5,14,6,0,0,36,15
Cambridge,2016,490045,Morse,Middlesex,Gr.3,46,37,17,13,6,2,1,2,1,0,0,43,20
Cambridge,2016,490045,Morse,Middlesex,Gr.4,38,37,14,11,4,13,5,13,5,0,0,26,10
Cambridge,2016,490045,Morse,Middlesex,Gr.5,41,41,17,7,3,20,8,20,8,0,0,12,5
Cambridge,2016,490050,Peabody,Middlesex,K,50,18,9,18,9,2,1,6,3,0,0,56,28
Cambridge,2016,490050,Peabody,Middlesex,PK,48,29,14,21,10,2,1,6,3,0,0,42,20
Cambridge,2016,490050,Peabody,Middlesex,Gr.1,44,36,16,16,7,2,1,5,2,0,0,41,18
Cambridge,2016,490050,Peabody,Middlesex,Gr.2,47,19,9,6,3,17,8,6,3,0,0,51,24
Cambridge,2016,490050,Peabody,Middlesex,Gr.3,42,40,17,2,1,7,3,5,2,0,0,45,19
Cambridge,2016,490050,Peabody,Middlesex,Gr.4,47,21,10,11,5,11,5,15,7,0,0,43,20
Cambridge,2016,490050,Peabody,Middlesex,Gr.5,43,33,14,7,3,12,5,5,2,0,0,42,18
Cambridge,2016,490065,John M Tobin,Middlesex,K,38,18,7,11,4,16,6,8,3,3,1,45,17
Cambridge,2016,490065,John M Tobin,Middlesex,PK,91,26,24,13,12,10,9,9,8,0,0,42,38
Cambridge,2016,490065,John M Tobin,Middlesex,Gr.1,38,26,10,26,10,16,6,13,5,0,0,18,7
Cambridge,2016,490065,John M Tobin,Middlesex,Gr.2,31,26,8,3,1,0,0,6,2,0,0,65,20
Cambridge,2016,490065,John M Tobin,Middlesex,Gr.3,34,35,12,9,3,9,3,12,4,0,0,35,12
Cambridge,2016,490065,John M Tobin,Middlesex,Gr.4,23,17,4,17,4,13,3,9,2,0,0,43,10
Cambridge,2016,490065,John M Tobin,Middlesex,Gr.5,26,15,4,27,7,8,2,8,2,0,0,42,11
Cambridge,2016,490080,Graham and Parks,Middlesex,K,50,16,8,26,13,4,2,4,2,0,0,50,25
Cambridge,2016,490080,Graham and Parks,Middlesex,PK,31,19,6,16,5,3,1,10,3,0,0,52,16
Cambridge,2016,490080,Graham and Parks,Middlesex,Gr.1,54,24,13,24,13,9,5,2,1,0,0,41,22
Cambridge,2016,490080,Graham and Parks,Middlesex,Gr.2,60,25,15,32,19,5,3,5,3,0,0,33,20
Cambridge,2016,490080,Graham and Parks,Middlesex,Gr.3,67,13,9,28,19,9,6,4,3,0,0,45,30
Cambridge,2016,490080,Graham and Parks,Middlesex,Gr.4,48,19,9,17,8,15,7,8,4,0,0,42,20
Cambridge,2016,490080,Graham and Parks,Middlesex,Gr.5,53,19,10,21,11,4,2,0,0,0,0,57,30
Cambridge,2016,490090,Fletcher/Maynard Academy,Middlesex,K,46,57,26,9,4,13,6,4,2,2,1,15,7
Cambridge,2016,490090,Fletcher/Maynard Academy,Middlesex,PK,50,44,22,18,9,12,6,4,2,0,0,22,11
Cambridge,2016,490090,Fletcher/Maynard Academy,Middlesex,Gr.1,40,30,12,15,6,20,8,5,2,0,0,30,12
Cambridge,2016,490090,Fletcher/Maynard Academy,Middlesex,Gr.2,35,49,17,0,0,20,7,6,2,0,0,26,9
Cambridge,2016,490090,Fletcher/Maynard Academy,Middlesex,Gr.3,38,47,18,3,1,13,5,8,3,3,1,26,10
Cambridge,2016,490090,Fletcher/Maynard Academy,Middlesex,Gr.4,20,50,10,5,1,25,5,5,1,0,0,15,3
Cambridge,2016,490090,Fletcher/Maynard Academy,Middlesex,Gr.5,29,28,8,10,3,31,9,3,1,0,0,24,7
Cambridge,2016,490305,Cambridge Street Upper School,Middlesex,Gr.6,80,34,27,9,7,24,19,9,7,1,1,23,18
Cambridge,2016,490305,Cambridge Street Upper School,Middlesex,Gr.7,85,32,27,11,9,13,11,2,2,1,1,40,34
Cambridge,2016,490305,Cambridge Street Upper School,Middlesex,Gr.8,87,39,34,3,3,15,13,5,4,2,2,33,29
Cambridge,2016,490310,Putnam Avenue Upper School,Middlesex,Gr.6,88,39,34,9,8,19,17,7,6,1,1,24,21
Cambridge,2016,490310,Putnam Avenue Upper School,Middlesex,Gr.7,80,36,29,14,11,14,11,5,4,1,1,29,23
Cambridge,2016,490310,Putnam Avenue Upper School,Middlesex,Gr.8,81,40,32,7,6,14,11,6,5,1,1,32,26
Cambridge,2016,490315,Rindge Avenue Upper School,Middlesex,Gr.6,91,26,24,14,13,7,6,9,8,2,2,42,38
Cambridge,2016,490315,Rindge Avenue Upper School,Middlesex,Gr.7,87,32,28,11,10,16,14,6,5,0,0,34,30
Cambridge,2016,490315,Rindge Avenue Upper School,Middlesex,Gr.8,91,29,26,10,9,14,13,7,6,0,0,41,37
Cambridge,2016,490320,Vassal Lane Upper School,Middlesex,Gr.6,96,30,29,11,11,7,7,7,7,0,0,44,42
Cambridge,2016,490320,Vassal Lane Upper School,Middlesex,Gr.7,79,28,22,13,10,8,6,10,8,3,2,39,31
Cambridge,2016,490320,Vassal Lane Upper School,Middlesex,Gr.8,95,25,24,15,14,11,10,6,6,1,1,42,40
