school_id,year,school,charter,level,town,lat,long,african_american,asian,hispanic,white,native,male,female,first_lang_not_eng_num,first_lang_not_eng_per,ELL_num,ELL_per,disabilities_num,disabilities_per,low_inc_num,low_inc_per,total
2710030,2017,Oak Middle School,0,Middle,Shrewsbury,42.2828065,-71.7272151,1.8,26.1,8.1,60.2,0.3,50.9,49.1,265,26.4,25,2.5,142,14.2,89,8.9,1003
2710305,2017,Sherwood Middle School,0,Primary,Shrewsbury,42.283971,-71.723166,2.8,27.9,6.3,59.8,0.2,50.5,49.5,288,29.5,17,1.7,132,13.5,93,9.5,977
2710035,2017,Spring Street,0,Primary,Shrewsbury,42.3056009,-71.7022819,1.1,23.4,5.4,64.5,0,49.2,50.8,83,22.3,5,1.3,41,11,22,5.9,372
2710025,2017,Walter J Paton,0,Primary,Shrewsbury,42.292606,-71.7131731,0.5,17.2,7.7,70.2,0.3,55.5,44.5,64,17.5,4,1.1,54,14.8,15,4.1,366
2720005,2017,Shutesbury Elementary,0,Primary,Shutesbury,42.44883,-72.428421,0.8,0,6.6,81.8,0.8,42.1,57.9,1,0.8,1,0.8,18,14.9,37,30.6,121
4770010,2017,Silver Hill Horace Mann Charter School,1,Primary,Haverhill,42.7692184,-71.1012165,2.8,2.5,18.7,74.3,0.2,51.3,48.7,39,6.9,22,3.9,0,0,140,24.7,567
7600405,2017,Silver Lake Regional Middle School,0,Middle,Kingston,42.0163714,-70.7864981,1.2,1.2,0.7,96.3,0,51.8,48.2,3,0.5,2,0.4,80,14.1,69,12.1,569
4740505,2017,A North Central Charter Essential (District),1,High,Fitchburg,42.602125,-71.802004,4.3,2.2,16.8,75.1,0,47.6,52.4,7,1.9,3,0.8,89,24.1,115,31.1,370
2730005,2017,Chace Street,0,Primary,Somerset,41.7633745,-71.1474825,1.5,0,2.7,93.6,0,52.7,47.3,8,2,7,1.7,71,17.6,95,23.5,404
2730008,2017,North Elementary,0,Primary,Somerset,41.7778267,-71.146894,1.6,1.2,3.6,91.9,0,49,51,1,0.2,0,0,51,10.1,115,22.7,506
2730305,2017,Somerset Middle School,0,Middle,Somerset,41.738922,-71.1639073,1,0.2,3.4,92.7,0.2,52.8,47.2,7,1.1,0,0,83,13.5,103,16.7,616
2730015,2017,South,0,Primary,Somerset,41.7369127,-71.1655534,0.8,0.4,5.3,90.6,0,49.2,50.8,7,2.6,7,2.6,27,10.2,65,24.4,266
2740087,2017,Albert F. Argenziano School at Lincoln Park,0,Middle,Somerville,42.3791783,-71.0989067,5.7,10.3,39.4,41,0,51.1,48.9,283,50.2,150,26.6,84,14.9,184,32.6,564
2740075,2017,Arthur D Healey,0,Middle,Somerville,42.3976223,-71.095253,13.8,6.8,48.4,28,0,49.5,50.5,213,49.8,92,21.5,104,24.3,229,53.5,428
2740015,2017,Benjamin G Brown,0,Primary,Somerville,42.3973609,-71.1140754,0,9.7,8.5,72,0.4,49.2,50.8,30,12.7,4,1.7,20,8.5,31,13.1,236
2740111,2017,E Somerville Community,0,Middle,Somerville,42.385953,-71.0865466,4.4,3.2,71.3,18.6,0,51.6,48.4,516,71.2,207,28.6,123,17,334,46.1,725
2740083,2017,John F Kennedy,0,Middle,Somerville,42.3892902,-71.1157002,10.2,5.5,17.4,61.6,0,54.6,45.4,85,18,9,1.9,136,28.9,138,29.3,471
2740410,2017,Next Wave Junior High,0,Middle,Somerville,42.3875792,-71.0873238,18.8,0,68.8,12.5,0,68.8,31.3,10,62.5,0,0,10,62.5,10,62.5,16
2740115,2017,West Somerville Neighborhood,0,Middle,Somerville,42.4062363,-71.1265661,13.8,4,20.7,55.7,0,53.8,46.2,100,26.5,17,4.5,66,17.5,137,36.3,377
2740120,2017,Winter Hill Community,0,Middle,Somerville,42.3918566,-71.0987561,12.6,8.2,53.5,22.9,0,55,45,278,60.2,137,29.7,136,29.4,229,49.6,462
2780305,2017,Michael E. Smith Middle School,0,Middle,South Hadley,42.2459055,-72.5782469,2,1.8,12.5,79.5,0,49.6,50.4,36,6.5,16,2.9,82,14.9,156,28.3,552
2780020,2017,Mosier,0,Primary,South Hadley,42.2448112,-72.576029,1.4,1.6,15.7,79.4,0.2,49.3,50.7,40,9.3,29,6.8,68,15.9,120,28,428
4880550,2017,South Shore Charter Public School,1,High,Norwell,42.156595,-70.8815196,25.1,4.6,2.8,62.5,0.3,50.5,49.5,205,27,120,15.8,119,15.7,110,14.5,758
2750005,2017,William E Norris,0,Primary,Southampton,42.2416927,-72.7243978,0.4,1.5,4.4,90.8,0.2,51.5,48.5,18,3.5,11,2.1,103,19.8,81,15.6,520
2760050,2017,Albert S. Woodward Memorial School,0,Primary,Southborough,42.3046396,-71.5289466,1.6,18.4,6.9,67.3,0,50.6,49.4,30,12.2,17,6.9,33,13.5,10,4.1,245
2760020,2017,Margaret A Neary,0,Primary,Southborough,42.2950765,-71.5391947,0.3,16.1,6.4,71.5,0.3,50.7,49.3,36,12.1,18,6,39,13.1,14,4.7,298
2760305,2017,P Brent Trottier,0,Middle,Southborough,42.2992424,-71.5422575,0.4,14.4,4.4,77.6,0,50.5,49.5,56,12.2,22,4.8,55,12,14,3.1,459
2770005,2017,Charlton Street,0,Primary,Southbridge,42.0811981,-72.0226495,3.1,1.4,46.6,45.1,0.2,52.3,47.7,103,24.5,89,21.1,72,17.1,291,69.1,421
2770315,2017,Southbridge Middle School,0,Middle,Southbridge,42.085354,-72.0066697,1.4,1,57.8,37.7,0.6,51.9,48.1,127,25,99,19.4,112,22,344,67.6,509
2770020,2017,West Street,0,Primary,Southbridge,42.0784294,-72.0497184,1.4,2.3,52.2,41.3,0.7,49.4,50.6,132,30.6,112,26,85,19.7,281,65.2,431
7650505,2017,Mt Everett Regional,0,High,Sheffield,42.0937726,-73.3944466,0.7,0,6.8,87,0,51,49,12,4.1,4,1.4,53,18.2,86,29.5,292
7650018,2017,New Marlborough Central,0,Primary,Sheffield,42.0937726,-73.3944466,0,0,1.1,92.2,3.3,50,50,0,0,0,0,1,1.1,21,23.3,90
7650035,2017,Undermountain,0,Primary,Sheffield,42.0937726,-73.3944466,1.2,0,7.6,85.8,0.3,53,47,16,4.8,10,3,46,13.9,116,35.2,330
7660315,2017,Powder Mill School,0,Primary,Southwick,42.0630793,-72.7531978,2.3,1.3,5.9,88.8,0,48.7,51.3,18,4.6,16,4.1,90,23,108,27.6,392
7660505,2017,Southwick Regional School,0,High,Southwick,42.0606216,-72.7474334,1.9,0.4,3.8,92.8,0,50.6,49.4,18,2.4,6,0.8,140,19,124,16.8,737
7670008,2017,East Brookfield Elementary,0,Primary,East Brookfield,42.2293711,-72.036935,0.9,0.5,6.1,87.3,0.5,54.2,45.8,2,0.9,1,0.5,66,31.1,56,26.4,212
7670415,2017,Knox Trail Middle School,0,Middle,Spencer,42.2416075,-71.9835709,1,0.5,9.7,85.3,0.2,54.8,45.2,2,0.5,2,0.5,87,21,143,34.5,414
7670040,2017,Wire Village School,0,Primary,Spencer,42.2595729,-71.9746803,0.9,1.4,8.8,85.3,0,49.3,50.7,12,2.8,11,2.6,89,20.7,153,35.6,430
2810095,2017,Alfred G. Zanetti Montessori Magnet School,0,Middle,Springfield,42.121072,-72.5879687,25.3,0.2,48.4,21.9,0,47,53,19,4.6,7,1.7,19,4.6,163,39.7,411
2810175,2017,Alice B Beal Elementary,0,Primary,Springfield,42.0735609,-72.5444218,13.8,9.1,54,20.3,0,50.7,49.3,59,21.4,33,12,39,14.1,189,68.5,276
2810165,2017,Arthur T Talmadge,0,Primary,Springfield,42.0955474,-72.5142897,30,1.9,48.1,16.3,0.4,53,47,35,13,21,7.8,43,15.9,208,77,270
2810360,2017,Balliet Middle School,0,Middle,Springfield,42.1253058,-72.5288383,19.6,0,73.9,6.5,0,69.6,30.4,13,28.3,8,17.4,24,52.2,41,89.1,46
2810025,2017,Brightwood,0,Primary,Springfield,42.1198488,-72.615034,16.4,0,82.4,1.2,0,52,48,124,38.4,86,26.6,47,14.6,296,91.6,323
2810365,2017,Chestnut Academy,0,Middle,Springfield,42.116945,-72.6136287,8.7,0.3,88.3,2.3,0.3,54,46,134,45,88,29.5,79,26.5,262,87.9,298
2810366,2017,Impact Prep at Chestnut,0,Middle,Springfield,42.116945,-72.6136287,12.9,0.3,83.9,2.8,0,49.5,50.5,127,40.1,84,26.5,67,21.1,269,84.9,317
2810367,2017,Chestnut Accelerated Middle School (Talented and Gifted),0,Middle,Springfield,42.116945,-72.6136287,21.1,2.8,60.4,13,0.4,43.9,56.1,71,24.9,21,7.4,62,21.8,210,73.7,285
2810475,2017,Conservatory of the Arts,0,High,Springfield,42.1545426,-72.4865346,25.8,0,61.4,11.6,0,24,76,65,19.3,37,11,52,15.4,231,68.5,337
2810035,2017,Daniel B Brunton,0,Primary,Springfield,42.0969849,-72.491852,20.3,1.5,60.8,15.5,0,49.3,50.7,103,21.6,67,14,73,15.3,359,75.3,477
2810010,2017,Edward P. Boland School,0,Primary,Springfield,42.120014,-72.5868411,10,1.3,78,8.9,0.1,56.3,43.7,282,35.8,152,19.3,203,25.8,633,80.3,788
2810030,2017,Elias Brookings,0,Primary,Springfield,42.0991297,-72.5639155,24,0.3,64.9,8.4,0.8,51.7,48.3,99,26.1,65,17.2,98,25.9,310,81.8,379
2810325,2017,Forest Park Middle,0,Middle,Springfield,42.0866206,-72.5639901,17.8,7.8,67.8,5.3,0.1,48.9,51.1,267,37.4,167,23.4,154,21.6,577,80.8,714
2810075,2017,Frank H Freedman,0,Primary,Springfield,42.109347,-72.524794,25.1,1,55.2,17.1,0,55.9,44.1,49,15.6,34,10.8,62,19.7,230,73,315
2810080,2017,Frederick Harris,0,Primary,Springfield,42.0926917,-72.5354034,19.7,3.2,56.9,17,0,51.2,48.8,143,24.1,81,13.6,105,17.7,411,69.2,594
2810195,2017,German Gerena Community School,0,Primary,Springfield,42.118889,-72.6104622,14.5,0.7,80.7,3.6,0,49.9,50.1,259,35.4,165,22.6,124,17,582,79.6,731
2810065,2017,Glenwood,0,Primary,Springfield,42.132375,-72.5906299,14,2.3,66.8,14.3,0,53.8,46.2,60,19.9,36,12,51,16.9,215,71.4,301
2810068,2017,Glickman Elementary,0,Primary,Springfield,42.1142594,-72.5111404,22.8,3.6,53.8,17.5,0,50.1,49.9,78,21.7,52,14.5,108,30.1,252,70.2,359
2810050,2017,Hiram L Dorman,0,Primary,Springfield,42.1281459,-72.5392577,27.9,1.2,57.6,12.4,0,49.8,50.2,66,20.4,35,10.8,58,18,257,79.6,323
2810085,2017,Homer Street,0,Primary,Springfield,42.1130679,-72.5554519,24.1,1.6,64.2,9.2,0,52.5,47.5,120,27.5,84,19.3,67,15.4,368,84.4,436
2810100,2017,Indian Orchard Elementary,0,Primary,Indian Orchard,42.1549876,-72.4938151,17,1.7,62.6,15.6,0,52.9,47.1,115,17.3,65,9.8,120,18,518,77.8,666
2810328,2017,John F Kennedy Middle,0,Middle,Springfield,42.1546744,-72.5114042,19.1,0.7,70.6,8.5,0.2,54.9,45.1,104,23.9,63,14.5,92,21.1,365,83.9,435
2810320,2017,John J Duggan Middle,0,High,Springfield,42.1143752,-72.526306,27.4,2.5,53.6,15.5,0,58.3,41.7,149,22.2,81,12.1,164,24.4,484,72,672
2810110,2017,Kensington International School,0,Primary,Springfield,42.0911021,-72.5616122,21.2,5.2,67.6,4.6,0,51.3,48.7,117,38.2,94,30.7,40,13.1,264,86.3,306
2810115,2017,Liberty,0,Primary,Springfield,42.1294422,-72.5798739,8.7,2.1,74,14.6,0,48.6,51.4,85,29.5,64,22.2,38,13.2,209,72.6,288
2810120,2017,Lincoln,0,Primary,Springfield,42.1199058,-72.6055926,10.1,0.2,85.6,3.2,0,57.4,42.6,164,40.6,117,29,71,17.6,352,87.1,404
2810330,2017,M Marcus Kiley Middle,0,Middle,Springfield,42.0983625,-72.5006336,21.2,3,62.4,12.6,0.2,53.3,46.7,158,24.6,78,12.1,151,23.5,524,81.5,643
2810125,2017,Mary A. Dryden Veterans Memorial School,0,Primary,Springfield,42.0991809,-72.5437621,14.5,7.2,52.1,23.2,0,47.3,52.7,63,19,39,11.7,47,14.2,203,61.1,332
2810140,2017,Mary M Lynch,0,Primary,Springfield,42.128242,-72.51165,18,0,73.3,7.5,0,47.7,52.3,38,14.3,20,7.5,30,11.3,220,82.7,266
2810155,2017,Mary M Walsh,0,Primary,Springfield,42.11536,-72.493669,14.3,1,68.8,13.6,0,55.2,44.8,114,37,84,27.3,42,13.6,232,75.3,308
2810145,2017,Mary O Pottenger,0,Primary,Springfield,42.1378783,-72.5682662,11.4,2,69.7,15.2,0.2,51.6,48.4,86,19.3,61,13.7,78,17.5,319,71.5,446
2810023,2017,Milton Bradley School,0,Primary,Springfield,42.1018307,-72.5803231,16.7,0,80,2.8,0,52.3,47.7,167,29,106,18.4,111,19.3,517,89.8,576
2810055,2017,Rebecca M Johnson,0,Primary,Springfield,42.1132521,-72.5646619,28,0.3,65.2,5,0.1,51.1,48.9,190,24.5,92,11.9,188,24.3,662,85.4,775
2810020,2017,Samuel Bowles,0,Primary,Springfield,42.1440276,-72.5625363,16.8,0.3,68.5,12,0,51.4,48.6,60,18,50,15,58,17.4,242,72.7,333
2810355,2017,South End Middle School,0,Middle,Springfield,42.096724,-72.583933,14.2,0.4,81.7,2.4,0,49.6,50.4,96,39,62,25.2,48,19.5,218,88.6,246
2810005,2017,Springfield Public Day Elementary School,0,Primary,Springfield,42.1205898,-72.5892818,25.9,0,59.3,14.8,0,81.5,18.5,9,16.7,6,11.1,53,98.1,48,88.9,54
2810345,2017,Springfield Public Day Middle School,0,Middle,Springfield,42.102331,-72.562675,25,0,64.3,10.7,0,87.5,12.5,11,19.6,9,16.1,56,100,50,89.3,56
2810350,2017,STEM Middle Academy,0,Middle,Springfield,42.1193297,-72.5512611,25.7,1.4,59.7,13.2,0,64.9,35.1,56,19.4,19,6.6,37,12.8,194,67.4,288
2810160,2017,Sumner Avenue,0,Primary,Springfield,42.082306,-72.5745226,17,4.7,61.3,13.9,0.2,52.3,47.7,160,27.8,99,17.2,144,25,458,79.5,576
2810205,2017,The Springfield Renaissance School an Expeditionary Learning School,0,High,Springfield,42.1330646,-72.5738414,25.2,1.4,47,25.4,0,51.6,48.4,83,11.6,15,2.1,113,15.8,341,47.8,713
2810015,2017,Thomas M Balliet,0,Primary,Springfield,42.1290316,-72.5271697,23.8,1.2,61,11.5,0,51.1,48.9,35,10.8,16,5,59,18.3,205,63.5,323
2810480,2017,Rise Academy at Van Sickle,0,Middle,Springfield,42.1330646,-72.5738414,19.1,1.8,69.1,8.5,0,52.7,47.3,111,33.6,64,19.4,69,20.9,263,79.7,330
2810485,2017,Van Sickle Academy,0,Middle,Springfield,42.1330646,-72.5738414,11.8,2.5,72.9,12.3,0,55.6,44.4,90,24.7,49,13.4,95,26,255,69.9,365
2810180,2017,Warner,0,Primary,Springfield,42.1404772,-72.4952426,16.5,2.9,60.6,16.1,0.7,53.4,46.6,40,14.3,21,7.5,36,12.9,191,68.5,279
2810185,2017,Washington,0,Primary,Springfield,42.0827465,-72.5494378,19.6,7.1,58.3,11.3,0,54.6,45.4,126,29,78,18,74,17.1,323,74.4,434
2810190,2017,White Street,0,Primary,Springfield,42.0901311,-72.5534792,16.3,4.9,68.8,8.7,0,51.2,48.8,145,32.3,110,24.5,58,12.9,371,82.6,449
2810045,2017,William N. DeBerry,0,Primary,Springfield,42.1087736,-72.566233,16.1,0,79.5,3,0.3,49,51,107,35.9,74,24.8,62,20.8,256,85.9,298
2840005,2017,Colonial Park,0,Primary,Stoneham,42.467687,-71.085398,1.5,3.8,5.3,85.3,0,57.1,42.9,22,8.3,10,3.8,61,22.9,32,12,266
2840025,2017,Robin Hood,0,Primary,Stoneham,42.4936457,-71.1081799,0.8,7.1,8.2,82.1,0.3,50.8,49.2,62,16.8,22,6,82,22.3,74,20.1,368
2840030,2017,South,0,Primary,Stoneham,42.4733674,-71.1002416,2.7,3.6,7.8,79.9,1.2,48.5,51.5,32,9.6,18,5.4,37,11.1,70,21,334
2840405,2017,Stoneham Central Middle School,0,Middle,Stoneham,42.4854748,-71.0989441,1.6,4.5,7.1,83,0,50.6,49.4,87,12.3,16,2.3,124,17.6,121,17.1,706
2850010,2017,Helen Hansen Elementary,0,Primary,Stoughton,42.1308501,-71.130325,18.1,2.4,10.9,63.3,0,48.8,51.2,23,9.3,11,4.4,37,14.9,68,27.4,248
2850025,2017,Joseph H Gibbons,0,Primary,Stoughton,42.117054,-71.10795,12.1,6.1,7.2,66.9,0,51.2,48.8,41,11.3,10,2.8,60,16.5,89,24.5,363
2850014,2017,Joseph R Dawe Jr Elementary,0,Primary,Stoughton,42.1396161,-71.0912819,26.5,9.8,10.6,48.7,0,56.9,43.1,46,12.2,16,4.2,62,16.4,99,26.2,378
2850405,2017,O'Donnell Middle School,0,Middle,Stoughton,42.130466,-71.111789,22.8,6.6,8.9,57.2,0.1,51.2,48.8,124,15.6,26,3.3,107,13.4,229,28.7,797
2850015,2017,South Elementary,0,Primary,Stoughton,42.1112945,-71.0834826,19.6,10.6,6.3,55.3,0.4,49.4,50.6,23,9,12,4.7,23,9,65,25.5,255
2850020,2017,West Elementary,0,Primary,Stoughton,42.132463,-71.1131934,21.8,4.1,16.8,49.3,0.6,50.4,49.6,88,24.2,58,16,41,11.3,152,41.9,363
2870005,2017,Burgess Elementary,0,Primary,Sturbridge,42.114297,-72.094976,0.5,1.4,4.6,89.2,0.3,56.1,43.9,10,1.1,3,0.3,100,10.9,137,14.9,917
2880305,2017,Ephraim Curtis Middle,0,Middle,Sudbury,42.3798812,-71.433398,2.3,6.6,3.1,84.1,0,51.5,48.5,24,2.5,6,0.6,168,17.2,48,4.9,977
2880025,2017,General John Nixon Elementary,0,Primary,Sudbury,42.3915301,-71.4027551,5.3,9,2.2,75.1,0,49.6,50.4,10,2.8,6,1.7,39,10.9,19,5.3,357
2880015,2017,Israel Loring School,0,Primary,Sudbury,42.3497906,-71.4079967,2.1,11.9,3.9,74.7,0.8,53.2,46.8,10,2.1,4,0.8,66,13.6,33,6.8,487
2880010,2017,Josiah Haynes,0,Primary,Sudbury,42.415968,-71.414986,3.1,8.8,1.6,79.8,0,55.6,44.4,18,4.7,5,1.3,56,14.5,16,4.1,387
2880030,2017,Peter Noyes,0,Primary,Sudbury,42.3825701,-71.4082738,2.9,10.1,4,75.1,0,51.9,48.1,26,4.4,10,1.7,73,12.3,24,4,595
2890005,2017,Sunderland Elementary,0,Primary,Sunderland,42.4620609,-72.5754288,5.8,8.2,10.1,65,0,59.1,40.9,35,13.6,16,6.2,45,17.5,77,30,257
2900005,2017,Sutton Elementary,0,Primary,Sutton,42.1503065,-71.7621166,0.9,2.1,2.1,89.1,0,48.6,51.4,9,2.7,6,1.8,70,21.1,34,10.3,331
2900305,2017,Sutton Middle School,0,Middle,Sutton,42.1503065,-71.7621166,1.1,1.9,1.6,91.2,0,53.1,46.9,9,2.4,3,0.8,70,18.7,26,6.9,375
2910005,2017,Clarke,0,Primary,Swampscott,42.4749333,-70.9170433,1.5,3.4,9.2,83.5,1,50,50,28,13.6,26,12.6,35,17,36,17.5,206
2910010,2017,Hadley,0,Primary,Swampscott,42.4687982,-70.9162391,3.4,3.4,9.4,80.1,0,53.5,46.5,50,16.8,30,10.1,32,10.8,64,21.5,297
2910020,2017,Stanley,0,Primary,Swampscott,42.472161,-70.8976024,0.7,1.4,7.9,86.3,0.4,50.7,49.3,24,8.6,13,4.7,26,9.4,16,5.8,278
2910305,2017,Swampscott Middle,0,Middle,Swampscott,42.4737022,-70.9025748,3.9,2.7,11.4,79.8,0.3,50.8,49.2,76,9.8,14,1.8,124,16,110,14.2,773
2920006,2017,Elizabeth S Brown,0,Primary,Swansea,41.7487668,-71.1954592,0.3,1.3,0.7,97.7,0,51.2,48.8,2,0.7,1,0.3,34,11.4,59,19.7,299
2920305,2017,Joseph Case Jr High,0,Middle,Swansea,41.7499533,-71.1937729,0.6,0.6,1.4,95.8,0,52.3,47.7,8,1.6,6,1.2,56,11.3,98,19.7,497
2920020,2017,Joseph G Luther,0,Primary,Swansea,41.7422789,-71.2233694,0.9,0.5,3.6,92.7,0.5,52.3,47.7,4,1.8,0,0,30,13.6,47,21.4,220
7700405,2017,Tantasqua Regional Jr High,0,Middle,Fiskdale,42.161093,-72.125773,0.7,1.2,4.5,90.9,0,47.1,52.9,10,1.7,0,0,69,11.9,113,19.4,582
2930315,2017,Benjamin Friedman Middle,0,Middle,Taunton,41.9209444,-71.1355361,8.5,1,10.8,74.6,0.5,50.4,49.6,44,5.5,13,1.6,145,18,290,36.1,804
2930010,2017,East Taunton Elementary,0,Primary,East Taunton,41.8713054,-71.0408159,11.7,0.5,8.2,75.5,0.5,49.6,50.4,42,6.9,18,3,126,20.8,216,35.6,607
2930007,2017,Edmund Hatch Bennett,0,Primary,Taunton,41.902474,-71.139013,8.7,0.9,9,78.7,0.3,53.2,46.8,30,9,18,5.4,35,10.5,110,33,333
2930027,2017,Elizabeth Pole,0,Primary,Taunton,41.902378,-71.0660265,17.7,1.6,14.9,57.4,0,50.2,49.8,79,13,52,8.5,89,14.6,359,58.9,610
2930057,2017,H H Galligan,0,Primary,Taunton,41.9008088,-71.1078085,22,0.8,17.1,54.1,0.4,50.8,49.2,48,19.5,40,16.3,42,17.1,155,63,246
2930035,2017,Hopewell,0,Primary,Taunton,41.9199141,-71.0939029,13.4,0.3,9.6,68.5,0.3,47.9,52.1,16,5.5,7,2.4,49,16.8,164,56.2,292
2930305,2017,John F Parker Middle,0,Middle,Taunton,41.9013847,-71.0701513,19.2,2,15.2,55.4,0.4,48.3,51.7,66,14.6,26,5.7,79,17.4,256,56.5,453
2930008,2017,Joseph C Chamberlain,0,Primary,Taunton,41.9224153,-71.1320944,7.2,1.5,4.3,82,0.2,52.7,47.3,29,5.5,15,2.8,97,18.3,163,30.8,529
2930042,2017,Joseph H Martin,0,Middle,East Taunton,41.8770314,-71.0353643,14,1.7,10.5,69.7,0.3,52.5,47.5,57,7.9,11,1.5,127,17.6,288,39.9,722
2930015,2017,Mulcahey Elementary School,0,Primary,Taunton,41.9043043,-71.111849,18,0.6,15.1,60.9,0,53.2,46.8,65,13.3,46,9.4,93,19,263,53.8,489
2930505,2017,Taunton High,0,High,Taunton,41.9016176,-71.0713528,14.5,1.8,11.8,67.9,0.1,50.1,49.8,247,9.9,66,2.6,366,14.6,927,37.1,2502
39020900,2017,TEC Connections Academy Commonwealth Virtual School,0,High,East Walpole,42.164104,-71.2205623,6.3,3.3,12.2,70.5,0.4,43.4,56.6,69,6.2,24,2.1,228,20.4,404,36.1,1119
2950023,2017,John F. Ryan,0,Primary,Tewksbury,42.6095606,-71.2390945,2.4,3,1.7,91.6,0.4,53.9,46.1,12,2.2,6,1.1,108,20.1,75,14,536
2950305,2017,John W. Wynn Middle,0,Middle,Tewksbury,42.6011321,-71.2133583,2.8,3.2,2.3,90.4,0,45.2,54.8,16,2.6,7,1.1,119,19.3,81,13.1,617
2950025,2017,Louise Davy Trahan,0,Primary,Tewksbury,42.5816125,-71.194553,0.8,3.5,2,92.5,0,45.9,54.1,13,5.1,3,1.2,41,16.1,37,14.5,255
2950020,2017,North Street,0,Primary,Tewksbury,42.6166682,-71.2293622,5.8,3.1,1.9,87.5,0,57.6,42.4,8,3.1,5,1.9,56,21.8,39,15.2,257
2960005,2017,Tisbury Elementary,0,Middle,Vineyard Haven,41.452647,-70.609781,3.1,0.9,26.2,59.8,2.2,53.3,46.7,107,33.3,80,24.9,45,14,98,30.5,321
2980005,2017,Proctor Elementary,0,Primary,Topsfield,42.6408366,-70.9514292,0.8,1.6,2.9,92.2,0,47.5,52.5,4,1.6,0,0,52,21.3,19,7.8,244
2980010,2017,Steward Elementary,0,Primary,Topsfield,42.6461213,-70.9229239,0.3,1.6,1.8,93.2,0.8,50.8,49.2,3,0.8,0,0,59,15.4,25,6.5,382
7730020,2017,Newbury Elementary,0,Primary,Newbury,42.7907825,-70.8706168,0.7,1.6,1.6,94.8,0,55.2,44.8,3,0.7,0,0,71,16.1,47,10.7,440
7730025,2017,Pine Grove,0,Primary,Rowley,42.7169809,-70.8747042,0.4,0.6,1.1,94.9,0.2,50.7,49,7,1.5,4,0.8,61,13,68,14.4,471
7730015,2017,Salisbury Elementary,0,Primary,Salisbury,42.8546827,-70.8670422,2.6,3.6,4.3,85.6,0,50.2,49.8,22,4.5,7,1.4,68,13.8,175,35.4,494
7730405,2017,Triton Regional Middle School,0,Middle,Byfield,42.7439372,-70.9160846,1,2,2.8,91.6,0.5,50.8,49.2,8,2,0,0,62,15.7,70,17.8,394
3000005,2017,Truro Central,0,Primary,Truro,41.9907636,-70.0562686,6,0,12.1,70.7,0,44.8,55.2,0,0,0,0,17,14.7,28,24.1,116
3010020,2017,Tyngsborough Elementary,0,Primary,Tyngsborough,42.6543275,-71.4454279,4.1,6.7,5.1,81.1,0.1,53.6,46.4,43,5.5,17,2.2,120,15.2,127,16.1,787
3010305,2017,Tyngsborough Middle,0,Middle,Tyngsborough,42.6966388,-71.4065885,1.7,5,3.6,86.2,0.2,48.7,51.3,17,4.1,7,1.7,67,16,67,16,419
4800405,2017,UP Academy Charter School of Boston,1,Middle,South Boston,42.3336303,-71.0507518,46.8,5.7,39.4,5.5,0.2,55.7,44.3,222,47,82,17.4,91,19.3,311,65.9,472
35050405,2017,UP Academy Charter School of Dorchester,1,Middle,Boston,42.2997646,-71.0710406,56.7,1.6,38,1.1,0.4,49.2,50.8,285,38.3,157,21.1,145,19.5,470,63.2,744
7740010,2017,Chilmark Elementary,0,Primary,Chilmark,41.3417883,-70.7435629,0,2.3,2.3,86.4,0,56.8,43.2,0,0,0,0,6,13.6,8,18.2,44
7740020,2017,West Tisbury Elementary,0,Middle,West Tisbury,41.403136,-70.662105,2.9,0.9,6,81.1,4,55,45,28,8,21,6,75,21.5,74,21.2,349
3040015,2017,McCloskey Middle School,0,Middle,Uxbridge,42.0833495,-71.6269763,1.2,1.9,4.8,90,0,52.7,47.3,8,1.9,4,1,55,13.1,72,17.2,419
3040020,2017,Whitin Elementary School,0,Primary,Uxbridge,42.0889972,-71.6296035,0.7,1.7,3.6,91.2,1,52.8,47,14,3.4,6,1.5,51,12.4,87,21.2,411
4980405,2017,Veritas Preparatory Charter School,1,Middle,Springfield,42.0942458,-72.5751599,19.5,1.3,70.9,6.7,0,52.1,47.9,76,24.3,37,11.8,51,16.3,209,66.8,313
7750310,2017,Central Tree Middle,0,Middle,Rutland,42.3761862,-71.9553235,1.2,2.2,3.2,89.3,0,55.2,44.8,8,2,4,1,68,16.9,41,10.2,402
7750315,2017,Chocksett Middle School,0,Middle,Sterling,42.4146677,-71.7782809,1.3,1.6,3.7,92.3,0,52,48,7,1.9,2,0.5,42,11.1,32,8.5,377
7750018,2017,Davis Hill Elementary,0,Primary,Holden,42.3560182,-71.8601951,2.9,1.8,5.3,87.7,0,51.5,48.5,17,3.7,8,1.8,49,10.7,52,11.4,456
7750020,2017,Dawson,0,Primary,Holden,42.337502,-71.8511236,3,4.3,4.5,85.2,0,52.5,47.5,50,9.9,32,6.3,59,11.6,51,10.1,507
7750060,2017,Glenwood Elementary School,0,Primary,Rutland,42.3892409,-71.944302,1.4,3.1,5.6,86.4,0,48.3,51.7,12,3.3,9,2.5,59,16.4,49,13.6,360
7750027,2017,Houghton Elementary,0,Primary,Sterling,42.413428,-71.7779098,1.3,2.6,5.9,87.8,0,52,48,7,1.8,2,0.5,54,13.8,42,10.7,392
7750032,2017,Leroy E.Mayo,0,Primary,Holden,42.3488771,-71.8263216,2,5.7,4.9,86.2,0,53.3,46.7,30,6.1,20,4.1,60,12.2,51,10.4,492
