school_id,year,success,ela_success,math_success
1110004,2017,6.257500000000006,6.205000000000007,6.310000000000005
1110505,2017,5.890000000000004,5.95,5.830000000000007
1110010,2017,5.965000000000003,6.085000000000005,5.8450000000000015
1140025,2017,5.627500000000003,5.755000000000007,5.5
1140010,2017,5.815000000000003,5.995000000000002,5.635000000000005
1140505,2017,4.885000000000005,4.915000000000004,4.855000000000007
1140305,2017,5.627500000000003,5.770000000000001,5.485000000000005
1140035,2017,5.252500000000003,6.025,4.480000000000007
39010900,2017,4.502500000000003,4.960000000000005,4.045000000000002
6730010,2017,7.405000000000003,7.585000000000005,7.225
6730305,2017,7.727500000000004,7.420000000000002,8.035000000000005
6730005,2017,8.402500000000003,7.975,8.830000000000007
1170015,2017,6.670000000000002,6.790000000000004,6.55
1170505,2017,6.842500000000003,7.3,6.385000000000005
1180005,2017,7.195000000000002,6.895000000000001,7.495000000000002
6750007,2017,7.4725000000000055,7.360000000000005,7.585000000000005
6750010,2017,7.7200000000000015,7.7200000000000015,7.7200000000000015
6750310,2017,7.667500000000002,7.960000000000005,7.375
6750015,2017,8.117500000000003,8.035000000000005,8.2
4990305,2017,6.992500000000007,6.6550000000000065,7.330000000000007
6800005,2017,6.955000000000007,6.6550000000000065,7.255000000000007
6800030,2017,7.352500000000004,7.570000000000002,7.135000000000005
6800050,2017,7.120000000000006,7.510000000000005,6.730000000000007
6800305,2017,6.137500000000005,6.205000000000007,6.070000000000002
6800310,2017,7.615000000000003,8.005000000000006,7.225
6830505,2017,6.700000000000005,6.670000000000002,6.730000000000007
1210005,2017,7.1875000000000036,7.690000000000003,6.685000000000005
1220004,2017,7.322500000000002,7.570000000000002,7.075
1220305,2017,7.4725000000000055,7.585000000000005,7.360000000000005
1220015,2017,6.947500000000005,7.255000000000007,6.640000000000003
1250505,2017,8.372500000000006,8.335000000000004,8.410000000000005
1250005,2017,8.177500000000004,8.275,8.080000000000007
1270005,2017,6.100000000000005,6.445000000000002,5.755000000000007
1270505,2017,6.152500000000003,5.995000000000002,6.310000000000005
1280008,2017,6.692500000000003,6.565000000000003,6.820000000000002
1280035,2017,5.957500000000001,5.665000000000004,6.25
1280100,2017,5.470000000000006,5.5300000000000065,5.4100000000000055
1280050,2017,5.852500000000004,5.455000000000007,6.25
1280026,2017,5.320000000000002,5.440000000000003,5.2
1280033,2017,1.6450000000000018,,1.6450000000000018
1280085,2017,5.620000000000001,5.890000000000003,5.35
1280054,2017,5.312500000000004,5.620000000000002,5.005000000000007
1280073,2017,1.075,1.825,0.32499999999999996
1280075,2017,4.900000000000004,5.215000000000003,4.585000000000005
6850005,2017,5.882500000000006,6.085000000000005,5.680000000000007
4190305,2017,5.080000000000003,5.665000000000004,4.495000000000002
4550050,2017,5.35,5.875,4.825
4500105,2017,6.857500000000006,6.955000000000007,6.760000000000005
1310005,2017,8.627500000000005,8.65,8.605000000000008
1310410,2017,8.080000000000007,8.230000000000008,7.930000000000007
1310019,2017,8.185,8.170000000000002,8.2
1310020,2017,8.695000000000011,8.695000000000011,8.695000000000011
1310010,2017,8.627500000000003,8.440000000000003,8.815000000000003
1330505,2017,6.850000000000004,6.715000000000003,6.985000000000005
1330018,2017,7.435000000000005,7.555000000000007,7.315000000000003
1330025,2017,6.332500000000001,6.040000000000004,6.625
1350005,2017,6.977500000000004,6.880000000000007,7.075
1360007,2017,7.337500000000004,7.480000000000007,7.195000000000002
1360305,2017,8.312500000000004,8.320000000000002,8.305000000000007
1370045,2017,2.5525000000000038,2.725,2.380000000000007
1370070,2017,2.9200000000000017,3.2950000000000017,2.5450000000000017
1370040,2017,2.395000000000002,2.395000000000002,2.395000000000002
1370055,2017,4.907500000000002,4.990000000000004,4.825
1370015,2017,4.015000000000004,4.615000000000004,3.4150000000000036
1370060,2017,3.085000000000001,3.55,2.620000000000002
1370025,2017,3.572500000000005,3.805000000000007,3.3400000000000034
1370030,2017,2.5150000000000032,2.7100000000000053,2.3200000000000016
4530005,2017,4.765000000000003,4.810000000000005,4.7200000000000015
1380505,2017,7.840000000000003,7.930000000000007,7.75
1380010,2017,8.087500000000004,8.395000000000001,7.7800000000000065
1390010,2017,9.490000000000004,9.459999999999997,9.52000000000001
1390015,2017,8.350000000000005,8.290000000000003,8.410000000000005
1390305,2017,9.017500000000005,8.905000000000006,9.130000000000006
1410030,2017,6.092500000000003,5.8450000000000015,6.340000000000003
1410410,2017,6.662500000000005,6.820000000000002,6.505000000000007
1410015,2017,7.262500000000005,6.9100000000000055,7.615000000000004
1410505,2017,6.872500000000006,6.955000000000007,6.790000000000004
1410007,2017,7.112500000000004,6.565000000000003,7.6600000000000055
1420015,2017,7.375000000000004,7.540000000000004,7.210000000000005
1420305,2017,7.120000000000001,7.390000000000003,6.85
4350305,2017,6.745000000000006,6.685000000000005,6.805000000000007
1440305,2017,7.870000000000002,8.095000000000002,7.645000000000001
1440007,2017,6.887500000000005,6.730000000000007,7.045000000000002
1440015,2017,7.315000000000003,7.330000000000007,7.3
4630205,2017,4.907500000000006,4.960000000000005,4.855000000000007
4290010,2017,6.430000000000007,6.205000000000007,6.6550000000000065
6900510,2017,7.690000000000003,7.960000000000005,7.420000000000002
1450020,2017,6.842500000000003,6.670000000000002,7.015000000000003
1480005,2017,6.865000000000004,7.225,6.505000000000007
1490015,2017,5.110000000000005,5.005000000000007,5.215000000000003
1490017,2017,3.9775000000000036,3.745000000000002,4.210000000000005
1490009,2017,5.297500000000001,4.45,6.145000000000001
1490053,2017,4.427500000000004,4.120000000000002,4.735000000000005
1490080,2017,5.560000000000005,5.305000000000007,5.815000000000003
1490040,2017,4.885000000000005,4.6600000000000055,5.110000000000005
1490525,2017,6.017500000000003,5.575,6.460000000000005
1490022,2017,5.665000000000004,5.545000000000002,5.7850000000000055
1490025,2017,5.080000000000003,4.825,5.335000000000005
1490075,2017,5.380000000000003,4.810000000000005,5.95
1490048,2017,4.405000000000003,4.120000000000002,4.690000000000003
1490027,2017,5.492500000000003,5.320000000000002,5.665000000000004
1490018,2017,5.417500000000002,5.170000000000002,5.665000000000004
1490537,2017,2.0650000000000035,2.110000000000005,2.020000000000002
1490004,2017,5.492500000000002,5.05,5.935000000000005
1490085,2017,5.357500000000002,4.915000000000004,5.8
1490090,2017,5.005000000000003,4.735000000000005,5.275
1490049,2017,4.592500000000003,4.585000000000005,4.6
4540205,2017,7.75,7.75,7.75
1500025,2017,6.385000000000005,6.2800000000000065,6.490000000000004
1500505,2017,7.232500000000006,7.885000000000005,6.580000000000007
1510005,2017,5.440000000000003,5.560000000000005,5.320000000000002
1510015,2017,5.477500000000004,5.545000000000002,5.4100000000000055
1520505,2017,7.6225000000000005,7.9,7.3450000000000015
1520015,2017,8.132500000000002,7.765000000000003,8.5
1530007,2017,6.992500000000002,6.565000000000003,7.420000000000002
1530010,2017,6.392500000000007,6.205000000000007,6.580000000000007
1530025,2017,6.730000000000002,6.490000000000004,6.9700000000000015
1530030,2017,5.440000000000003,5.290000000000004,5.590000000000003
1530045,2017,6.242500000000002,6.295000000000002,6.190000000000003
1530320,2017,6.100000000000004,5.920000000000002,6.2800000000000065
1540005,2017,6.430000000000003,5.995000000000002,6.865000000000004
1550008,2017,8.627500000000003,8.62000000000001,8.634999999999996
1550006,2017,8.784999999999997,8.709999999999997,8.859999999999996
1550015,2017,8.725000000000009,8.695000000000011,8.755000000000006
1550030,2017,8.372500000000006,7.915000000000004,8.830000000000007
1550305,2017,9.722500000000005,9.205000000000007,10.240000000000004
1550010,2017,8.372500000000006,8.290000000000003,8.455000000000007
1550035,2017,9.167500000000008,9.070000000000011,9.265000000000004
1550310,2017,10.0,9.684999999999997,10.315000000000003
1570305,2017,6.925000000000004,7.195000000000002,6.6550000000000065
1570006,2017,6.587500000000004,6.265000000000003,6.9100000000000055
1570025,2017,8.155000000000006,7.855000000000007,8.455000000000007
1580305,2017,8.102500000000003,8.455000000000007,7.75
1580015,2017,7.090000000000003,7.0,7.180000000000007
1590005,2017,8.335,8.275,8.395000000000001
1590010,2017,8.095000000000006,8.035000000000005,8.155000000000006
1590017,2017,7.9450000000000065,8.185000000000006,7.705000000000007
1590305,2017,8.380000000000006,8.140000000000004,8.62000000000001
1590025,2017,7.892500000000002,7.7200000000000015,8.065000000000003
1600020,2017,5.4700000000000015,5.140000000000003,5.8
1600310,2017,5.132500000000002,5.020000000000001,5.245000000000002
1600090,2017,4.367500000000002,4.375,4.360000000000005
1600030,2017,7.180000000000007,7.255000000000007,7.105000000000007
1600080,2017,5.770000000000001,5.620000000000002,5.920000000000002
1600345,2017,5.942500000000003,6.025,5.860000000000005
1600002,2017,6.737500000000004,6.340000000000003,7.135000000000005
1600015,2017,5.042500000000002,5.140000000000003,4.945000000000002
1600330,2017,4.450000000000005,4.180000000000007,4.7200000000000015
1600315,2017,6.520000000000001,6.490000000000004,6.55
1600340,2017,4.720000000000002,4.825,4.615000000000004
1600050,2017,6.452500000000004,6.370000000000002,6.5350000000000055
1600010,2017,4.727500000000004,4.510000000000005,4.945000000000002
1600360,2017,5.012500000000005,4.615000000000004,5.4100000000000055
1600085,2017,1.7800000000000025,2.35,1.210000000000005
1600027,2017,5.927500000000004,5.755000000000007,6.1
1600036,2017,7.277500000000003,7.375,7.180000000000007
1600040,2017,5.995000000000002,6.25,5.740000000000004
1600018,2017,6.820000000000002,6.925,6.715000000000003
1600005,2017,4.930000000000002,4.975,4.885000000000005
1600075,2017,6.6850000000000005,6.445000000000002,6.925
1600055,2017,7.607500000000002,7.675,7.540000000000004
4560050,2017,6.647500000000001,6.445000000000002,6.85
1610020,2017,4.885000000000005,4.930000000000007,4.840000000000003
1610305,2017,5.560000000000006,5.290000000000004,5.830000000000007
1610023,2017,5.507500000000002,5.35,5.665000000000004
1620305,2017,7.315000000000003,7.375,7.255000000000007
1620025,2017,6.182500000000006,5.935000000000005,6.430000000000007
1630016,2017,5.027500000000003,4.990000000000004,5.065000000000003
1630011,2017,7.225000000000004,7.315000000000003,7.135000000000005
1630405,2017,5.5975,5.725,5.4700000000000015
1630020,2017,5.582500000000007,5.710000000000005,5.455000000000007
1630090,2017,7.457500000000001,7.15,7.765000000000003
1630035,2017,4.675000000000004,4.585000000000005,4.765000000000003
1630045,2017,5.890000000000003,5.875,5.9050000000000065
1630095,2017,7.015000000000003,7.315000000000003,6.715000000000003
1630525,2017,2.4475000000000007,3.0700000000000016,1.825
1630055,2017,6.355000000000002,6.340000000000003,6.370000000000002
1630060,2017,4.8475000000000055,4.630000000000007,5.065000000000003
1630030,2017,4.262500000000005,4.315000000000003,4.210000000000005
1630070,2017,5.417500000000002,5.425,5.4100000000000055
1630075,2017,7.900000000000004,8.155000000000006,7.645000000000001
1630420,2017,6.190000000000003,5.815000000000003,6.565000000000003
1630050,2017,4.495000000000006,4.480000000000007,4.510000000000005
1630085,2017,6.767500000000002,6.685000000000005,6.85
1630305,2017,4.8475000000000055,4.885000000000005,4.810000000000005
1630100,2017,5.7475000000000005,5.65,5.8450000000000015
1630005,2017,4.667500000000002,4.6,4.735000000000005
1630080,2017,7.697500000000005,6.6550000000000065,8.740000000000004
1630040,2017,5.267500000000003,4.990000000000004,5.545000000000002
1640010,2017,8.785000000000005,8.65,8.92000000000001
1640405,2017,8.012500000000005,8.035000000000005,7.990000000000004
1640020,2017,9.729999999999999,9.775,9.684999999999997
4690505,2017,5.230000000000002,4.915000000000004,5.545000000000002
1650003,2017,6.370000000000001,6.2200000000000015,6.520000000000001
1650013,2017,6.265000000000004,6.4,6.130000000000007
1650027,2017,5.852500000000003,5.935000000000005,5.770000000000001
1650047,2017,6.512500000000005,6.5350000000000055,6.490000000000004
1650057,2017,5.657500000000006,5.5300000000000065,5.7850000000000055
6980020,2017,7.420000000000002,7.570000000000002,7.270000000000001
6980030,2017,7.952500000000004,8.425,7.480000000000007
6980010,2017,8.477500000000003,8.680000000000007,8.275
1670035,2017,7.457500000000001,7.165000000000004,7.75
1670014,2017,7.15,7.15,7.15
1680020,2017,7.180000000000003,7.585000000000005,6.775
1680010,2017,7.577500000000003,8.2,6.955000000000007
1680005,2017,7.082500000000001,7.375,6.790000000000004
1680300,2017,7.7200000000000015,7.7200000000000015,7.7200000000000015
1680016,2017,7.367500000000007,7.330000000000007,7.4050000000000065
4640305,2017,7.262500000000005,7.315000000000003,7.210000000000005
1690005,2017,7.630000000000003,7.375,7.885000000000005
1700045,2017,5.185000000000005,5.185000000000005,5.185000000000005
1700030,2017,5.822500000000005,5.890000000000003,5.755000000000007
1700008,2017,5.822500000000005,5.9050000000000065,5.740000000000004
1700025,2017,6.017500000000002,5.860000000000005,6.175
1710015,2017,7.757500000000002,7.795000000000002,7.7200000000000015
1710005,2017,7.982500000000002,8.020000000000001,7.945000000000002
1710310,2017,7.892500000000003,7.870000000000002,7.915000000000004
1710020,2017,8.110000000000007,8.035000000000005,8.185000000000006
1710025,2017,7.810000000000006,7.915000000000004,7.705000000000007
1710010,2017,7.885000000000001,8.170000000000002,7.6
4660550,2017,6.025000000000004,6.445000000000002,5.605000000000007
4920005,2017,5.950000000000005,5.4700000000000015,6.430000000000007
7050405,2017,7.892500000000003,7.6,8.185000000000006
1720020,2017,6.955000000000007,6.955000000000007,6.955000000000007
1720035,2017,6.355000000000002,6.235000000000005,6.475
1730005,2017,7.675000000000004,7.870000000000002,7.480000000000007
1730010,2017,8.290000000000003,8.305000000000007,8.275
1740305,2017,5.942500000000003,6.070000000000002,5.815000000000003
1740010,2017,5.965000000000003,6.145000000000001,5.7850000000000055
1740505,2017,5.792500000000002,5.8450000000000015,5.740000000000004
1750005,2017,8.185000000000002,8.095000000000002,8.275
1750007,2017,7.360000000000001,7.645000000000001,7.075
1750305,2017,8.072500000000005,7.840000000000003,8.305000000000007
1760130,2017,6.677500000000004,7.045000000000002,6.310000000000005
1760140,2017,4.832500000000006,5.485000000000005,4.180000000000007
1760068,2017,6.025000000000004,6.415000000000004,5.635000000000005
1760320,2017,5.170000000000002,5.515000000000003,4.825
1760315,2017,6.7225000000000055,6.9100000000000055,6.5350000000000055
1760150,2017,5.927500000000004,6.070000000000002,5.7850000000000055
1770015,2017,7.7800000000000065,7.930000000000007,7.630000000000007
1770305,2017,7.802500000000004,7.705000000000007,7.9
1780017,2017,8.5075,8.2,8.815000000000003
1780025,2017,8.230000000000004,7.945000000000002,8.515000000000004
1780020,2017,7.757500000000006,7.735000000000005,7.7800000000000065
1780305,2017,7.532500000000006,7.7800000000000065,7.2850000000000055
1780035,2017,7.832500000000002,7.615000000000004,8.05
1780050,2017,8.087500000000004,7.960000000000005,8.215000000000003
7100179,2017,7.637500000000005,7.7800000000000065,7.495000000000002
7100001,2017,8.507500000000002,8.8,8.215000000000003
7100015,2017,7.360000000000001,7.420000000000002,7.3
1810050,2017,6.460000000000001,6.370000000000002,6.55
1810060,2017,6.107500000000005,5.9050000000000065,6.310000000000005
1810030,2017,6.827500000000004,6.790000000000004,6.865000000000004
1810055,2017,6.160000000000001,5.995000000000002,6.325
1820008,2017,6.392500000000003,6.25,6.5350000000000055
1820305,2017,6.062500000000004,6.295000000000002,5.830000000000007
1820010,2017,5.845000000000006,5.5300000000000065,6.1600000000000055
1840005,2017,7.997500000000005,7.7800000000000065,8.215000000000003
1850305,2017,6.182500000000002,6.445000000000002,5.920000000000002
1850090,2017,6.130000000000003,6.235000000000005,6.025
1860017,2017,5.942500000000003,6.175,5.710000000000005
1860505,2017,6.032500000000002,6.070000000000002,5.995000000000002
1860025,2017,6.182500000000006,6.1600000000000055,6.205000000000007
1870005,2017,7.480000000000002,7.060000000000005,7.9
1870020,2017,6.880000000000003,6.5350000000000055,7.225
1890410,2017,7.585000000000001,7.3450000000000015,7.825
1890005,2017,8.042500000000004,7.9,8.185000000000006
1890007,2017,7.8475000000000055,7.885000000000005,7.810000000000005
1890010,2017,8.192500000000006,7.915000000000004,8.47000000000001
1890020,2017,7.555000000000002,7.375,7.735000000000005
7170005,2017,6.302500000000004,6.370000000000002,6.235000000000005
7170010,2017,6.182500000000006,6.385000000000005,5.980000000000007
7170505,2017,6.422500000000005,6.2800000000000065,6.565000000000003
7170020,2017,6.460000000000004,6.610000000000005,6.310000000000005
7120001,2017,6.362500000000004,6.955000000000007,5.770000000000001
7120002,2017,6.595000000000006,6.505000000000007,6.685000000000005
7120515,2017,5.957500000000007,5.830000000000007,6.085000000000005
7120315,2017,6.572500000000005,6.760000000000005,6.385000000000005
1910310,2017,6.572500000000005,6.760000000000005,6.385000000000005
1910025,2017,5.582500000000006,5.9050000000000065,5.260000000000005
7150505,2017,8.110000000000001,8.875,7.3450000000000015
4700105,2017,7.577500000000004,7.570000000000002,7.585000000000005
1960010,2017,6.715000000000003,7.0300000000000065,6.4
1970010,2017,5.282500000000006,5.4100000000000055,5.1550000000000065
1970005,2017,5.485000000000001,5.575,5.395000000000001
7200005,2017,5.335000000000001,5.65,5.020000000000001
7200305,2017,6.347500000000001,5.95,6.745000000000002
7200003,2017,5.0350000000000055,5.560000000000005,4.510000000000005
7250020,2017,8.155000000000001,8.110000000000005,8.2
7250025,2017,8.3125,8.275,8.35
7250310,2017,8.297500000000005,7.825,8.77000000000001
7250305,2017,8.485,8.245000000000001,8.725
7250010,2017,7.270000000000006,7.435000000000005,7.105000000000007
1980005,2017,6.977500000000004,7.0,6.955000000000007
1980010,2017,7.262500000000005,7.045000000000002,7.480000000000007
1980305,2017,7.652500000000003,7.435000000000005,7.870000000000002
1980031,2017,7.420000000000002,7.45,7.390000000000003
1980035,2017,7.4350000000000005,7.420000000000002,7.45
1980043,2017,7.967500000000003,8.185000000000006,7.75
1980310,2017,7.592500000000003,7.3450000000000015,7.840000000000003
6600305,2017,7.570000000000006,7.930000000000007,7.210000000000005
1990005,2017,8.282500000000002,8.245000000000001,8.320000000000002
1990410,2017,9.14500000000001,8.99500000000001,9.29500000000001
1990035,2017,7.772500000000005,7.585000000000005,7.960000000000005
1990020,2017,7.705000000000002,7.7200000000000015,7.690000000000003
1990050,2017,7.082500000000006,7.135000000000005,7.0300000000000065
1990405,2017,9.002500000000005,8.8,9.205000000000007
1990040,2017,8.410000000000004,8.2,8.62000000000001
4440205,2017,6.317500000000003,7.045000000000002,5.590000000000003
2010095,2017,4.780000000000003,5.05,4.510000000000005
2010063,2017,5.215000000000003,4.945000000000002,5.485000000000005
2010140,2017,6.505000000000006,6.6550000000000065,6.355000000000007
2010105,2017,4.900000000000004,4.6600000000000055,5.140000000000003
2010123,2017,6.197500000000005,5.965000000000003,6.430000000000007
2010010,2017,5.815000000000003,5.620000000000002,6.010000000000005
2010015,2017,6.257500000000006,5.830000000000007,6.685000000000005
2010075,2017,4.885000000000005,4.510000000000005,5.260000000000005
2010020,2017,5.612500000000004,5.305000000000007,5.920000000000002
2010078,2017,4.397500000000001,4.15,4.645000000000001
2010070,2017,5.095000000000002,5.245000000000002,4.945000000000002
2010040,2017,6.497500000000006,6.1600000000000055,6.835000000000005
2010130,2017,6.070000000000002,6.2200000000000015,5.920000000000002
2010115,2017,3.9550000000000027,4.075,3.8350000000000053
2010050,2017,5.342500000000003,5.245000000000002,5.440000000000003
2010405,2017,4.577500000000003,4.510000000000005,4.645000000000001
2010410,2017,4.420000000000002,4.495000000000002,4.3450000000000015
2010124,2017,5.005000000000003,4.945000000000002,5.065000000000003
2010415,2017,4.427500000000004,4.465000000000003,4.390000000000003
2010045,2017,6.047500000000005,5.9050000000000065,6.190000000000003
2010125,2017,6.670000000000006,5.830000000000007,7.510000000000005
2010510,2017,1.0750000000000042,0.05500000000000682,2.0950000000000015
2010135,2017,7.1575000000000015,6.940000000000003,7.375
35130305,2017,4.5325000000000015,4.690000000000003,4.375
7280015,2017,5.6875000000000036,5.560000000000005,5.815000000000003
2040030,2017,6.775,6.7,6.85
2040005,2017,7.037500000000005,6.790000000000004,7.2850000000000055
2040305,2017,7.397500000000001,7.495000000000002,7.3
2070005,2017,7.705000000000003,7.945000000000002,7.465000000000003
2070305,2017,8.095000000000006,7.810000000000005,8.380000000000006
2070015,2017,7.622500000000006,7.630000000000007,7.615000000000004
2070020,2017,7.847500000000001,7.645000000000001,8.05
2070025,2017,7.645000000000007,7.630000000000007,7.6600000000000055
2070310,2017,8.305000000000007,8.155000000000006,8.455000000000007
2070040,2017,8.222500000000005,7.9,8.54500000000001
2070315,2017,8.357500000000005,8.170000000000002,8.54500000000001
2070055,2017,7.697500000000005,7.630000000000007,7.765000000000003
2070075,2017,7.007500000000006,7.135000000000005,6.880000000000007
2070120,2017,8.507500000000002,8.305000000000007,8.709999999999997
2070070,2017,6.692500000000003,6.520000000000001,6.865000000000004
2070080,2017,9.055000000000007,9.070000000000011,9.040000000000003
2070105,2017,8.222500000000005,7.705000000000007,8.740000000000004
2070320,2017,8.6125,8.484999999999996,8.740000000000004
2070100,2017,8.552500000000002,8.815000000000003,8.290000000000003
2070115,2017,7.142500000000002,6.85,7.435000000000005
2070125,2017,7.240000000000004,7.270000000000001,7.210000000000005
2070130,2017,7.772500000000005,7.885000000000005,7.6600000000000055
2080005,2017,7.825000000000005,7.480000000000007,8.170000000000002
2090035,2017,5.635000000000005,5.665000000000004,5.605000000000007
2090008,2017,4.997500000000005,5.1550000000000065,4.840000000000003
2090505,2017,4.450000000000005,4.465000000000003,4.435000000000005
2090015,2017,5.635000000000005,5.440000000000003,5.830000000000007
2110018,2017,6.835000000000005,6.9100000000000055,6.760000000000005
2110001,2017,6.902500000000003,7.060000000000005,6.745000000000002
2110010,2017,8.335000000000004,8.260000000000005,8.410000000000005
2110015,2017,8.170000000000002,7.825,8.515000000000004
2110305,2017,7.832500000000001,7.690000000000003,7.975
2110020,2017,6.760000000000001,6.85,6.670000000000002
2120007,2017,7.487500000000004,7.435000000000005,7.540000000000004
2120030,2017,5.665000000000003,5.8,5.5300000000000065
2120010,2017,7.885000000000001,7.570000000000002,8.2
2120013,2017,7.382500000000002,7.495000000000002,7.270000000000001
2120305,2017,7.472500000000001,7.525,7.420000000000002
2120015,2017,7.735000000000005,7.930000000000007,7.540000000000004
2150015,2017,5.177500000000004,5.290000000000004,5.065000000000003
2150505,2017,5.215000000000003,5.140000000000003,5.290000000000004
7350010,2017,6.617500000000002,6.475,6.760000000000005
7350030,2017,6.842500000000003,6.9100000000000055,6.775
7350310,2017,7.480000000000002,7.435000000000005,7.525
7350005,2017,7.045000000000002,6.940000000000003,7.15
7350035,2017,6.917500000000002,6.9100000000000055,6.925
2170003,2017,7.352500000000003,7.015000000000003,7.690000000000003
2170010,2017,7.525000000000004,7.570000000000002,7.480000000000007
2170005,2017,7.922500000000005,8.290000000000003,7.555000000000007
2170305,2017,7.405000000000003,7.165000000000004,7.645000000000001
2100005,2017,5.297500000000001,5.4700000000000015,5.125
2100020,2017,6.317500000000003,6.5950000000000015,6.040000000000004
2100410,2017,6.580000000000003,6.835000000000005,6.325
2100025,2017,6.430000000000002,6.685000000000005,6.175
2100029,2017,6.572500000000002,6.745000000000002,6.4
2130015,2017,7.742500000000002,7.360000000000005,8.125
2130003,2017,7.322500000000005,7.360000000000005,7.2850000000000055
2130014,2017,8.020000000000001,7.975,8.065000000000003
2130020,2017,7.270000000000001,7.540000000000004,7.0
2130305,2017,7.570000000000002,7.270000000000001,7.870000000000002
2140305,2017,6.205000000000002,6.235000000000005,6.175
2140001,2017,5.620000000000006,5.710000000000005,5.5300000000000065
2180060,2017,6.580000000000007,6.880000000000007,6.2800000000000065
2180015,2017,6.692500000000003,7.0,6.385000000000005
2180010,2017,7.247500000000006,7.585000000000005,6.9100000000000055
2180305,2017,6.812500000000004,6.835000000000005,6.790000000000004
2190005,2017,7.202500000000004,7.45,6.955000000000007
2190405,2017,8.005000000000003,8.275,7.735000000000005
2190020,2017,6.925000000000004,7.4050000000000065,6.445000000000002
2200005,2017,6.175000000000004,6.190000000000003,6.1600000000000055
2200025,2017,8.087500000000004,7.840000000000003,8.335000000000004
2200010,2017,6.917500000000002,6.565000000000003,7.270000000000001
2200305,2017,6.505000000000003,6.625,6.385000000000005
2200015,2017,7.195000000000006,7.135000000000005,7.255000000000007
2200020,2017,7.007500000000002,6.565000000000003,7.45
2210005,2017,6.677500000000004,7.060000000000005,6.295000000000002
7400405,2017,7.570000000000002,7.645000000000001,7.495000000000002
2230010,2017,4.510000000000005,4.765000000000003,4.255000000000007
2240005,2017,7.840000000000003,8.170000000000002,7.510000000000005
2260005,2017,6.250000000000004,6.5350000000000055,5.965000000000003
2260505,2017,6.235000000000005,6.835000000000005,5.635000000000005
2260405,2017,6.520000000000006,6.610000000000005,6.430000000000007
2270305,2017,6.295000000000002,6.490000000000004,6.1
2270008,2017,6.047500000000005,6.460000000000005,5.635000000000005
2270505,2017,5.027500000000003,4.930000000000007,5.125
2290005,2017,5.492500000000002,5.935000000000005,5.05
2290015,2017,6.640000000000003,6.925,6.355000000000007
2290305,2017,6.317500000000003,6.55,6.085000000000005
2290007,2017,7.0300000000000065,6.955000000000007,7.105000000000007
2290016,2017,7.4350000000000005,7.270000000000001,7.6
2290035,2017,6.490000000000004,6.685000000000005,6.295000000000002
2290010,2017,6.077500000000003,6.2200000000000015,5.935000000000005
2290045,2017,7.037500000000005,6.745000000000002,7.330000000000007
2290027,2017,5.507500000000006,5.935000000000005,5.080000000000007
2300005,2017,7.532500000000006,7.180000000000007,7.885000000000005
2310003,2017,6.400000000000004,6.145000000000001,6.6550000000000065
2310010,2017,7.337500000000004,7.270000000000001,7.4050000000000065
2310015,2017,7.180000000000002,6.895000000000001,7.465000000000003
2310305,2017,6.850000000000004,6.805000000000007,6.895000000000001
7450015,2017,6.587500000000004,6.715000000000003,6.460000000000005
7450005,2017,5.800000000000001,6.025,5.575
7450010,2017,5.65,5.5,5.8
7450405,2017,6.362500000000004,6.685000000000005,6.040000000000004
2340005,2017,5.462500000000004,6.715000000000003,4.210000000000005
4940205,2017,7.045000000000002,7.15,6.940000000000003
35060505,2017,7.382500000000006,6.6550000000000065,8.110000000000005
7500006,2017,6.302500000000004,6.5950000000000015,6.010000000000005
7500008,2017,6.3475000000000055,6.565000000000003,6.130000000000007
7500007,2017,6.715000000000003,6.4,7.0300000000000065
7500505,2017,6.715000000000003,6.370000000000002,7.060000000000005
7500009,2017,7.270000000000006,6.730000000000007,7.810000000000005
4970205,2017,8.380000000000003,8.440000000000003,8.320000000000002
4790505,2017,7.5325000000000015,7.975,7.090000000000003
2360010,2017,5.762500000000005,6.040000000000004,5.485000000000005
2360065,2017,5.057500000000006,5.185000000000005,4.930000000000007
2360035,2017,6.542500000000002,6.310000000000005,6.775
2360305,2017,4.997500000000005,4.765000000000003,5.230000000000007
2360055,2017,4.495000000000002,4.870000000000002,4.120000000000002
2360045,2017,6.745000000000001,6.85,6.640000000000003
2360105,2017,5.020000000000006,5.185000000000005,4.855000000000007
2360090,2017,6.242500000000002,6.1,6.385000000000005
2360310,2017,4.990000000000004,4.735000000000005,5.245000000000002
2360100,2017,7.742500000000002,7.045000000000002,8.440000000000003
2380010,2017,6.287500000000004,6.5950000000000015,5.980000000000007
2380005,2017,6.857500000000002,6.9700000000000015,6.745000000000002
2390005,2017,5.590000000000003,5.8,5.380000000000007
2390011,2017,5.867500000000002,6.235000000000005,5.5
2390010,2017,5.807500000000006,5.935000000000005,5.680000000000007
2390012,2017,7.135000000000005,7.165000000000004,7.105000000000007
2390015,2017,7.780000000000003,8.05,7.510000000000005
2390030,2017,6.445000000000002,6.4,6.490000000000004
2390405,2017,6.047500000000005,6.010000000000005,6.085000000000005
2390305,2017,6.265000000000003,6.295000000000002,6.235000000000005
2390046,2017,6.4,6.55,6.25
2390047,2017,6.482500000000005,6.730000000000007,6.235000000000005
2400010,2017,7.45,7.45,7.45
4870550,2017,5.695000000000002,5.815000000000003,5.575
