school_id,year,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
1610023,2017,2390047,7200005,1510005,1620305,3250055,6580005,1070020,10405,7650035,200005
1620305,2017,2870005,250505,1870020,3310515,710045,1730010,710305,7740010,790020,6250050
1620025,2017,740015,70013,710305,6100005,6800005,7250010,250315,2650405,2750005,870015
1630016,2017,1630100,1630060,1630040,1630050,1630005,1630305,1630035,1630045,4290010,3480285
1630011,2017,4990305,4850485,4960305,1630095,1530030,1630420,350346,1530010,350012,4090205
1630405,2017,1630305,1630055,1630020,930028,1630060,1630045,1490525,1630016,3480285,1630070
1630020,2017,1630055,1630070,1600010,970048,1630405,2810175,1630060,1630305,35110205,970060
1630090,2017,350004,490035,2740115,350184,350346,1530025,1530320,2580070,1650027,2740083
1630035,2017,1630050,1630005,1630040,3480350,570030,570040,1630100,1630045,1630060,2580025
1630045,2017,1630005,1630060,1630305,1630100,2580025,1630035,1630040,570025,1630050,1490018
1630095,2017,1630420,1810060,1530010,1810055,1600345,970043,1600018,2580030,1630085,1600075
1630525,2017,350656,350062,350302,570030,350080,350182,3080065,350326,4260205,570055
1630055,2017,1630020,1630060,1630070,1630305,1630405,1490018,970048,1630045,2810115,2580025
1630060,2017,1630005,1630016,1630100,1630045,1630040,1630055,1630305,1630035,1630050,2580025
1630030,2017,35110205,970340,970315,3480405,350258,970048,2740075,2810125,350278,2810175
1630070,2017,1630020,970048,1630055,1600010,970060,1600345,2810175,1630405,2480057,1630030
1630075,2017,2100410,2110020,2100025,2780020,2620065,160315,200505,2620305,2780305,1810030
1630420,2017,1630095,1810060,1810055,1530010,1650027,3080415,1530320,1530007,1700045,2480014
1630050,2017,1630040,1630035,1630100,1630005,1630016,570040,3480350,570030,1630060,1630045
1630085,2017,1810055,1630095,1810060,1700045,1630420,970315,350012,970340,35110205,970016
1630305,2017,1630405,1630045,1630060,1630055,1630100,4100205,1490525,1630016,1490018,930028
1630100,2017,1630016,1630050,1630060,1630005,1630040,1630035,1630045,1630305,4290010,3480350
1630005,2017,1630035,1630045,1630060,1630100,1630040,1630050,3480350,350166,2580025,1630016
1630080,2017,2810345,2810005,950340,1600085,610021,1280033,1280073,930030,2010510,1490537
1630040,2017,1630050,1630035,1630016,1630100,1630005,1630060,3480350,570040,1630045,2580025
1640010,2017,1980305,1990005,100410,3470060,1990410,3440005,1980035,90310,3070015,3350015
1640405,2017,2040030,380013,6750310,1840005,2460020,2170305,3420330,2170010,2460305,7250305
1640020,2017,2190005,1310005,7250310,7100001,670030,1010010,990050,1590305,1010030,1870020
1650003,2017,2430055,350240,2430035,1650013,490040,2430065,2430110,2430325,1650047,3480145
1650013,2017,35030205,1650057,930038,350374,3480423,3480230,930028,2740075,1650047,1650003
1650027,2017,80020,1630420,2200005,490035,490045,1760320,80009,1530025,4270010,490320
1650047,2017,490040,1650027,2430320,3480202,350240,1760320,3470065,2430055,1650013,490045
1650057,2017,1650013,4940205,350374,350375,3480423,3480210,3480420,4560050,3480215,3480285
6980020,2017,7730025,6650305,2310015,2310305,2640015,1710020,2920305,6100305,7100179,1050010
6980030,2017,7600405,6980010,2980010,1050010,1050305,2310015,820305,2310305,2040305,1310410
6980010,2017,6980030,1050305,1050010,820305,1310410,7600405,2640010,2640007,650005,2980010
1670035,2017,880025,870015,310310,2120305,2120013,3050310,1100030,1670014,1590010,870305
1670014,2017,2120305,3010020,2120010,1670035,870305,2380010,1100030,870015,990015,2380005
1680020,2017,1380010,730025,1680016,4640305,2840005,7250305,7750310,1110004,1840005,1590305
1680010,2017,3220005,2910305,1680005,3050015,2380010,2110305,6800050,1440007,3070018,7750040
1680005,2017,1680010,2110015,3050015,730025,7750040,1740010,2380010,1740305,2110305,1980031
1680300,2017,2900005,3420080,7750060,2980005,7100015,3070305,1380505,2180060,6220015,7250305
1680016,2017,730025,3070305,1010310,7250305,7750020,1680020,2380005,7750032,880025,3420025
4640305,2017,1680020,2190005,1640020,7250305,6730005,2460305,2950020,2040030,1380010,1310005
1690005,2017,6600305,240025,240018,240006,70013,7350035,1820010,2390046,410010,6800305
1700045,2017,1810060,1810055,3080415,1700008,2480003,2480014,2480025,1700030,1630420,1530007
1700030,2017,2740087,2480003,1700008,2480025,3080050,2480050,1700025,1000305,1700045,3480415
1700008,2017,1700030,2480003,2740087,2480025,1700045,3080050,1000305,350262,1530007,3080415
1700025,2017,1000006,350215,2480035,1700030,2480305,2480057,3080050,2740087,350066,2480025
1710015,2017,6100305,2610025,7660505,7730405,7350030,250020,2180305,6500310,7800035,2750005
1710005,2017,2310010,7730020,1050305,1310005,2040305,2190005,650005,7600405,2640007,6980030
1710310,2017,7600405,7730025,2310015,2290045,2040305,1180005,6650305,2730305,1710020,7730020
1710020,2017,6650305,2310305,830505,2290007,6500310,2640015,7730025,7500505,2180305,7150505
1710025,2017,1440007,2650405,2750005,2650015,3070305,1010035,250315,870015,1010310,2380005
1710010,2017,2980010,6750310,820004,6900510,6500310,3500010,1710020,2040005,7450405,2180305
4660550,2017,3360065,7660315,850005,1070050,3360050,7120001,3180005,7120315,4740505,2720005
4920005,2017,35020405,350370,2810165,2810050,350135,350445,350377,2810075,350243,2810020
7050405,2017,6750010,2170305,4780505,2980005,4830305,7750045,820004,6750310,270305,7250025
1720020,2017,960405,960305,410010,1720035,1860505,7120515,6600305,310007,360010,850005
1720035,2017,1720020,960305,850005,2780305,960405,2360100,960020,2510305,360010,2930008
39010900,2017,3160315,3250020,2930035,2360305,3320030,2360310,4140305,39020900,1030405,610065
4690505,2017,440003,4860105,350257,350167,350008,3480140,350380,350383,4170205,4840505
1730005,2017,3040020,2920020,720050,2390015,3040015,7800310,6650001,7730405,360325,2920305
1730010,2017,2870005,6500305,6250320,7750310,1870020,3040015,1310010,3310515,6250050,2080005
1740305,2017,3220005,1740010,3050015,6160001,300033,2290305,2910305,1170015,1740505,160305
1740010,2017,3050015,1740305,3220005,2380010,1680010,2910305,2290305,1170015,6800050,1680005
1740505,2017,160305,2910305,1740305,6160305,3050015,3220005,310005,2840405,710010,1860025
1750005,2017,3500003,7250310,1010030,2460020,1310410,6750007,1590010,7750027,1780050,1750305
1750007,2017,670030,3350025,7100001,7750040,1750005,1980043,1310010,2910020,1010030,3500003
1750305,2017,1310410,7250025,1310020,2170005,650505,1310019,7250310,7250020,6750310,310012
1760130,2017,1890007,3470040,1890010,3070310,1780035,7750020,1780305,90003,3070010,1590017
1760140,2017,2420020,1760320,2850020,4270010,1760068,350255,2740115,3360080,350346,730010
1760068,2017,3480136,1760320,1760140,1760150,80020,3360080,80050,3480235,4270010,2850020
1760320,2017,1760140,1760068,2740115,350190,80050,2420020,80020,1530025,350346,730010
1760315,2017,3360020,310015,160305,790410,3360050,790035,6160001,400305,3250033,3360110
1760150,2017,1780020,400050,2430060,3480260,3480185,160035,80050,1760068,3140025,3080032
1770015,2017,4830305,1440305,1870005,1310019,1770305,7100015,6750010,2170005,7750045,7050405
1770305,2017,3420330,4830305,2460310,7100015,7250025,1770015,1440305,1870005,2460020,3500010
1780017,2017,1590010,3050020,2880305,2460020,2110018,3350025,1670035,1010030,3420025,2460310
1780025,2017,1310019,2190405,4780505,1310020,4820050,1770015,2170005,3230505,3170005,1750305
1780020,2017,1760150,3140025,3480260,3140020,2430060,3140305,3480090,1000007,3080032,3360105
1780305,2017,2120013,1360007,3070305,880025,2840405,1670035,990020,880405,1760130,7750305
1780035,2017,3470040,3070010,2380010,1760130,3070015,310026,7750020,1740010,90003,3050015
1780050,2017,3500003,3050040,1750005,2460020,7750305,2460310,7750018,880025,1010013,7250310
7100179,2017,7750315,6750007,1050010,820305,7750018,3500003,1710010,6980030,2310015,2040005
7100001,2017,1010030,3500003,7750032,2460017,7750310,1590305,1010010,1380010,3420020,3420060
7100015,2017,1440305,4830305,1770305,1870005,7250025,1380505,2170005,1770015,6750007,820004
1810050,2017,2580050,350262,1530007,3080404,3080060,1000310,160001,1850090,2200005,2100020
1810060,2017,1810055,1700045,1630095,1280100,1630420,1530010,1530030,970043,1530007,2480003
1810030,2017,1850305,2620065,640305,160320,1280085,160315,1630075,2100025,640050,2110001
1810055,2017,1810060,1700045,1630085,1630095,1630420,1280100,1530007,1530010,1530030,3080415
1820008,2017,940010,6350025,7650035,2270505,3090505,7730015,7280015,7550505,3430315,7670415
1820305,2017,7530405,360005,360010,1820010,7200305,6600305,360325,6320025,7170005,2390046
1820010,2017,1070042,7200305,360005,1690005,360010,1820305,7780010,2390046,6600305,410010
1840005,2017,7250305,2170003,3420025,1590305,1010030,1640405,1010310,2460305,1590010,1380010
1850305,2017,1810030,2620065,160320,160315,640305,640050,2580070,1850090,1630075,3460020
1850090,2017,160001,2960005,2200005,2580050,1850305,2580070,730010,640050,3080404,350262
1860017,2017,50303,960020,200005,1070020,2180010,7120002,2360100,3360110,70010,1170015
1860505,2017,960030,7350005,70013,50405,740015,310007,410010,1860025,6180310,3250305
1860025,2017,7120315,1860505,860305,6180310,960305,1170015,3320040,960030,960405,6160001
1870005,2017,1440305,7100015,1770015,3050005,2170005,6750007,1770305,4830305,6500010,6500005
1870020,2017,1730010,1980031,1620305,990050,7750027,2870005,7740010,990015,2170003,6250320
1890410,2017,500305,1570025,1890007,1890010,670005,1980310,3150005,1760130,3170305,670305
1890005,2017,1010010,2690010,2880305,670020,2880010,670030,3350025,990015,1590305,1590010
1890007,2017,90003,1760130,1590017,1990050,3170305,1890010,500017,1980005,3470040,2880030
1890010,2017,1780017,2690010,1890007,6550405,1760130,2880010,1780050,670305,2880030,1590010
1890020,2017,180510,4460550,440045,2850015,490315,2850405,2850014,4490305,1330505,490050
7170005,2017,7170505,7530030,7280015,7500006,7530405,6150050,1820305,6720059,7780305,7780010
7170010,2017,3490010,630010,2150505,2720005,7500006,1480005,6150050,7530025,980005,6320025
7170505,2017,7170005,7530030,6030505,6150050,7500006,7530405,6350305,7280015,6320025,1820305
7170020,2017,30025,7200005,680005,3310515,3370005,2390015,3310030,2920020,1350005,7740010
7120001,2017,50010,1070050,3180005,7670040,7120315,2140001,6740310,1070305,850005,3430050
7120002,2017,6580005,2650007,1110010,1170015,2360100,1440015,960020,1510015,1860017,960305
7120515,2017,960305,960030,990020,310007,1170015,2650007,1510015,6800050,1440015,7350005
7120315,2017,1860025,960305,6160305,2510305,6180310,960405,3470410,7120002,860305,7120001
1910310,2017,520015,360325,6650015,2610025,7500008,6650001,2400010,250020,7150505,7730405
1910025,2017,6350305,30025,6350025,2730005,1070042,1350005,940305,1420015,6720143,1420305
7150505,2017,2180015,250020,360325,7730405,7500505,770305,2290007,7350030,2610025,7400405
4700105,2017,490020,480035,460035,2070070,490005,2710305,460040,490065,490050,1760068
1960010,2017,1210005,2920006,30305,2920305,270010,2310003,2390012,6650001,7500009,2400010
1970010,2017,3080032,350096,2100020,3080060,2210005,2580050,3480200,350190,1810050,3140015
1970005,2017,350262,3080060,3080404,3080040,3480225,1810050,2200005,2960005,1700008,1970010
7200005,2017,7170020,360005,2390047,3310030,2140305,30025,7200305,2390046,3310515,3250055
7200305,2017,7780010,360005,3370005,2390015,1820010,2390046,2140305,30025,7200005,6350305
7200003,2017,910030,7670008,360005,7170005,7670415,6720059,2390011,7530030,7280015,7170505
7250020,2017,7250025,3440045,2650015,1750305,1010013,2460310,2460020,7250310,1770305,1440007
7250025,2017,1750305,7250020,2170005,1770305,7100015,820004,1310410,6750010,6750310,2460310
7250310,2017,1310410,820305,6900510,1010012,1750005,2460310,1750305,1010040,7750315,6200505
7250305,2017,1840005,2040030,1380010,3420060,790020,880025,2900305,1010310,1010030,7750310
7250010,2017,6100005,240018,7350035,6100025,710045,70013,740015,6700505,2750005,240006
1980005,2017,3350015,3170305,3070015,560310,1100305,560305,3070310,400015,1590017,2880030
1980010,2017,260015,3440020,2070075,260005,2070125,90004,2710030,480007,2070020,2660005
1980305,2017,1640010,3070310,1990005,1990405,1100305,390005,3070015,3350015,400015,2130003
1980031,2017,1870020,2110015,990050,990015,3070005,1730010,7100001,2870005,1980043,1010030
1980035,2017,2120007,310005,1170505,1980005,4350305,2740015,100410,1990005,1980305,1640010
1980043,2017,2110018,7100001,3050040,1310010,1010030,670030,1750007,3350025,7750032,1590305
1980310,2017,4350305,880405,1670035,1780017,880025,310310,670305,2110305,90003,3050020
6600305,2017,1690005,240006,6800305,990405,410010,240018,360325,70013,2390046,7350035
1990005,2017,1990040,1990410,3440005,1980305,1640010,2120007,390005,1990405,670305,100010
1990410,2017,1990405,1990005,670305,4350305,90003,1640010,3350305,90310,1980305,1980310
1990035,2017,100045,2760020,1990050,3070015,3150020,480303,2880030,90025,100010,2760305
1990020,2017,2070025,2070055,230305,6000015,100055,560005,230012,2070005,100045,100410
1990050,2017,90003,1590017,1890007,90025,3170305,1990035,3070015,560310,1590025,3350015
1990405,2017,1990410,1360305,90305,670305,3350305,1980305,1580015,400015,1100305,4350305
1990040,2017,3440005,1990005,1250005,6550405,2110018,3350017,3050020,1100305,1390305,1360305
4440205,2017,440420,490090,440415,2440020,440002,440045,4360305,4870550,440017,490310
2010095,2017,950045,2010410,2010020,2770005,950011,2010015,950009,1280075,2290027,950017
2010063,2017,3480095,3480100,350302,350326,350062,3480055,2010075,3480045,3480030,350156
2010140,2017,160040,2290010,160035,2620050,3320030,2510060,4910550,3470055,2010130,6450050
2010105,2017,3480095,2010078,3480055,3480053,3480060,2010075,3480160,2010070,3480115,3480020
2010123,2017,35090305,3470043,2100005,2620050,1000045,2120030,730045,6450005,1140505,6450050
2010010,2017,2620050,2010135,2360010,6450005,640050,6740050,2290010,3160015,610003,1140305
2010015,2017,2010020,2290027,2010095,2010410,2010125,1600040,950305,950013,3480235,2010405
2010075,2017,3480240,3480095,3480053,2010105,2010070,2010078,2010124,3480160,3480100,3480055
2010020,2017,2010410,2290027,1280026,1530007,2010015,2010095,2580305,1280100,1530030,950045
2010078,2017,2010105,3480053,2010070,3480240,2010075,3480095,3480115,3480160,3480035,3480060
2010040,2017,2010070,2010050,2010115,950013,3480053,1600027,3480210,3480035,3480115,3480215
2010130,2017,2290010,1070010,300055,640050,2010135,4910550,2620050,6450025,2510060,1140305
2010115,2017,2010050,3480215,950013,2010415,3480026,200025,3480035,2010405,3480177,1600340
2010050,2017,2010115,950013,2010415,2010040,3480026,1600340,950305,2010405,3480035,3480215
2010070,2017,3480053,2010078,3480240,3480035,2010075,2010105,3480115,2010040,3480210,3480095
2010405,2017,2010415,2010410,35110205,3480405,970043,3480177,1600340,2010020,3480026,2010115
2010410,2017,2010020,2290027,2010095,2010405,350262,2580305,2010125,1280026,950305,2010015
2010124,2017,2010075,3480240,3480160,3480055,3480095,3480020,350268,2010105,2010070,350166
2010415,2017,2010405,3480405,3480026,2010050,2010115,35110205,3480177,950305,970060,1600340
2010045,2017,350382,950017,1280054,950009,2010095,2010415,950045,2360105,2010405,2930057
2010125,2017,2010410,2010015,2010095,2290027,950305,2770005,950013,1600040,2010020,2010405
2010510,2017,1280033,930030,1280073,440400,950340,2810005,1630080,350363,1600085,2010515
2010515,2017,610021,2810320,2810350,2010045,2810330,2810075,350382,2810165,2810068,2810055
2010135,2017,6740050,2010010,2290010,950320,2010130,2010140,2930027,2360010,950005,6450005
35130305,2017,4200205,4380505,4190305,4810550,4160305,440045,4360305,440001,4280305,4390050
7280015,2017,7170005,6350025,7530030,940010,7550505,1820008,7780010,6720059,7170505,6350305
2040030,2017,2900305,1640405,380013,2170305,6750310,2460310,1010040,6200505,6900510,2460305
2040005,2017,1220004,1380505,6200505,1710010,6100305,1010040,2180305,2980010,2310015,820004
2040305,2017,820305,1010012,7730020,1010040,2080005,1710310,2460005,2900305,2190020,1220305
2070005,2017,2070025,2070055,2070120,230305,1990020,480020,230012,3440305,2760020,3150305
2070305,2017,460045,140015,2070115,460020,460025,2070320,230305,2070315,480035,2070310
2070015,2017,460005,1550008,2070105,2660015,3440020,260015,90004,460030,1550015,2710305
2070020,2017,460020,460045,460025,3170015,2070075,2070115,2070130,2710030,2070100,3210045
2070025,2017,2070055,2070005,1990020,480020,6000015,100410,230305,560005,100055,230012
2070310,2017,3210305,2070075,460045,480007,2660305,2710030,2070315,6000010,2070305,2710035
2070040,2017,2070320,2070105,460040,460005,2070015,460015,260015,460035,2070070,3440020
2070315,2017,230012,230305,3150015,2130014,100030,6000015,3300012,1990020,480007,480015
2070055,2017,2070025,1990020,2070005,6000015,480020,230305,100410,140405,560005,100055
2070075,2017,1980010,460020,460045,2070020,2070130,480007,3440020,2070310,260035,2070125
2070120,2017,3440025,2070005,260305,2070025,480020,2070055,2760020,460025,100005,230305
2070070,2017,460035,2070040,1000007,3080060,460015,80009,3080040,3140305,460040,1760068
2070080,2017,1390010,3150020,2760305,90020,1990035,510025,560015,100010,2760020,780005
2070105,2017,460005,3440020,2070015,2070040,90004,460015,260015,1550015,2070125,2710030
2070320,2017,2070040,90350,2070305,2710305,3170015,2660010,2710030,460040,460020,480035
2070100,2017,2760050,3170020,3170015,3300010,460025,100055,2760020,6000010,3150020,3440040
2070115,2017,460025,2070020,480035,2070130,480020,2070305,100050,2070075,480015,460040
2070125,2017,90004,3440020,1550015,260015,1980010,2660010,2070075,460005,2070020,2070105
2070130,2017,480007,480015,100030,100050,2070075,2200025,260010,260035,2070020,2070115
2080005,2017,1310010,6900510,3500010,2460005,820305,2900305,1010012,2040305,7750310,6750310
2090035,2017,2090008,6150020,2090505,6030020,3100017,1140010,3090020,6150305,6850005,2230010
2090008,2017,2090035,6030020,3100017,2090505,6150020,3090020,6850005,6030505,2230010,1140010
2090505,2017,6850005,2360045,2090035,3090305,2630010,6740310,6150020,6030020,3090020,2090008
2090015,2017,3090020,2390010,1030505,2360090,2360010,1140305,2270008,1140505,3090505,6150020
2110018,2017,1780017,1250005,1010013,1590010,6550405,670030,2690010,7750305,2880305,100010
2110001,2017,6050405,2200020,160320,2620040,350096,2620065,160315,2850025,2200305,4180305
2110010,2017,780005,2880015,1590025,510025,3170305,1590017,2130305,3350010,3350012,3350015
2110015,2017,3070005,2880010,2460010,1980031,7100001,3350025,990015,1670014,2110305,3010020
2110305,2017,2120305,90003,2380010,2110015,2460010,3010020,1670014,1100030,1980310,3070310
2110020,2017,2620040,200505,1630075,2620065,2780020,2620305,2100410,3360105,6160002,2100025
2120007,2017,1980035,1990005,1170505,3070018,1980305,3070015,1100305,3070010,7750020,3070310
2120030,2017,6450305,2430040,6450050,160050,3250310,1000045,1140505,35090305,3100305,2430310
2120010,2017,1670014,2120305,3010020,870305,6800050,2380010,990020,1670035,6800030,3410010
2120013,2017,1670035,2120305,2650015,990020,310310,3010305,3070305,310305,1780305,1580015
2120305,2017,1670014,2120010,1670035,870305,3010020,2120013,2380010,7750032,310310,2380005
2120015,2017,1520505,390005,6750015,6730010,3440005,1010405,2120013,7750305,3470020,1580305
2150015,2017,6350035,7170020,6350025,7200005,6350305,1350005,6720059,30025,6740005,7530005
2150505,2017,7780305,3490010,7170010,940030,2720005,4130505,7500006,7700405,1140025,2260505
7350010,2017,6350005,680005,1420305,1420015,7170020,7450010,830010,7800315,7670008,520015
7350030,2017,7150505,1710015,7700405,2290007,7730405,6650015,1440305,250020,2610025,1450020
7350310,2017,7450005,2500005,2950023,3500010,1270505,2170003,7750310,7450010,2460305,830010
7350005,2017,960030,200045,410010,2390030,1860505,70013,6220405,250025,50405,1610305
7350035,2017,7250010,710045,790020,7450010,1690005,240018,2390305,240006,6800305,6700505
2170003,2017,1840005,7350310,3420020,990015,7750310,250505,1590305,790020,1380010,7450005
2170010,2017,1270505,2180305,3420330,310310,1770305,2460310,2500005,7450405,2040030,3420020
2170005,2017,1310019,7250025,1310410,1750305,7750045,7100015,1870005,6750010,1310020,4830305
2170305,2017,380013,820004,7050405,6750310,7450015,2980005,2040030,7250025,2900005,6750010
2100005,2017,160050,160315,1000045,3470043,160320,2620050,2740083,2010123,2580070,640305
2100020,2017,6050405,350096,2580050,160040,3360105,2110020,2620040,2210005,160320,1970010
2100410,2017,4740505,1280008,1630075,2780020,6160305,2780305,730305,2290305,2100025,2110020
2100025,2017,860020,2620065,1630075,2100029,2100410,6160002,300015,2110020,4770010,2290305
2100029,2017,3250310,1140505,1280085,160315,2620065,1030505,2100025,640050,1280008,610065
2130015,2017,140015,140405,560025,1000015,310026,6000015,2130014,3360005,3140025,3140015
2130003,2017,400015,1980305,560005,3070015,2120013,100410,2120007,3070310,1980005,1990405
2130014,2017,6000015,230012,2130020,2070315,230305,460045,100030,140015,90025,2130015
2130020,2017,90025,2760020,1590025,6000010,1990050,230012,3150020,2130014,3300015,1990035
2130305,2017,1590017,3070005,670020,1360007,1890005,3070310,90003,560310,3350015,2110010
2140305,2017,3310030,360005,7780010,710045,7200305,3250055,7200005,240018,2390047,70013
2140001,2017,7670040,940030,3250040,3430315,50010,7650035,7650505,2260505,940010,3430050
2180060,2017,6220015,7750060,3010305,740015,3220505,310305,1620025,240006,250315,3420080
2180015,2017,7730405,7150505,770305,1450020,2340005,1270505,7800310,2520305,6500310,250020
2180010,2017,70010,300305,2390405,2270505,2390011,1070305,1860017,2390047,6220010,710030
2180305,2017,6500310,2500005,7800035,1710015,2520305,1270505,2610305,1710020,2610025,7730405
2190005,2017,1310005,820305,2190020,2040305,6730005,650005,6900510,2080005,2460005,1010012
2190405,2017,4780505,1780025,7750045,7050405,820004,6750010,1310019,2980005,270305,2980010
2190020,2017,820305,2040305,650005,2080005,2460005,6900510,2980010,7730020,6730005,2190005
2200005,2017,3080404,350262,730010,1530025,3080040,1530007,1850090,1530320,160001,80020
2200025,2017,480015,400020,230305,230012,2070130,480007,100055,400025,6000020,480035
2200010,2017,3360085,200315,3470405,160040,300055,200050,2200015,3470055,6450050,3480260
2200305,2017,2200020,2850025,6450505,3470405,2620305,160305,730305,3470410,1740505,200505
2200015,2017,400305,400033,1000015,3470410,2840025,2200020,1990020,560005,3360005,310026
2200020,2017,2200305,2850025,3470405,400033,6450505,2110001,2200015,200505,3470410,3360085
2210005,2017,890005,2620040,2100020,1630075,6050405,350096,3360105,300055,1810030,1850305
7400405,2017,830505,2310305,2640015,7150505,1440305,2640305,7500505,1710020,2180305,6650305
2230010,2017,6150305,3090020,6150020,7530005,7200003,6030020,860010,7780005,2090505,7670415
2240005,2017,720040,6250050,1110505,10405,6700505,6250300,710045,3310515,3310030,3040020
2260005,2017,2260505,2260405,3430315,3090505,6740005,7650035,940030,7670415,940010,300040
2260505,2017,2260405,3430315,940030,2260005,7670040,7730015,3250040,2140001,3090505,7550505
2260405,2017,2260505,3430315,2260005,3250305,2140001,360010,7550505,860305,7670040,2780305
2270008,2017,1500025,1030505,3250040,2360090,950140,300015,3090305,7780005,2360035,3430050
2270505,2017,940010,2390047,7650505,2390405,2140305,1820008,2180010,910030,7780010,1070020
2290005,2017,2290016,860005,6180035,70010,2290305,710030,1280008,2180010,1860017,2510305
2290015,2017,3360310,2930007,200315,3360085,200050,790035,6160002,2510305,3470005,200505
2290305,2017,300015,2780020,2510305,1740305,6160002,2780305,1280008,790030,960020,1740010
2290007,2017,1710020,7500505,830505,7150505,6500310,2610025,6650305,770305,1710015,7350030
2290016,2017,2290005,710030,70010,2180010,1860017,50303,200005,6220010,1070020,1070305
2290035,2017,7800030,50405,960030,200045,7800010,2730015,7350005,250025,3320040,1860505
2290010,2017,2010130,1070010,2010135,4910550,2360035,2010010,2010140,300055,160040,6740050
2290045,2017,2730305,1180005,770015,7800315,1710310,2390012,2520005,3400020,2340005,7600405
2290027,2017,2010020,2010410,2010015,160001,2010095,1280026,2580305,1530007,1280100,2010125
2300005,2017,3250033,6800005,6800305,740015,70005,300040,240006,300033,310007,6600305
2310003,2017,6650001,2920305,30305,1180005,2920006,2920020,2390012,520015,7730025,270010
2310010,2017,1310005,1050305,1710005,2640007,650005,2190005,2040305,7730020,6980030,6980010
2310015,2017,7730025,7600405,2310305,6650305,1710310,6980030,1710020,2640015,2610305,1050010
2310305,2017,6650305,1710020,7600405,2640015,7730025,2310015,270010,7400405,830505,270305
7450015,2017,2170305,1220004,2980005,1220015,1220305,820004,270305,2980010,3270005,7050405
7450005,2017,7730020,7350310,1270005,7450405,7800315,2500005,1220305,3270005,1710310,7750310
7450010,2017,7350035,2390305,830010,2340005,7350310,770015,3310030,2520005,6100025,3370005
7450405,2017,3500010,2900305,1270005,1010040,2500005,2460005,6900510,6750310,1710010,770015
2340005,2017,770015,2520005,2390015,2730305,2180015,2520305,7730405,2390305,1450020,770305
4940205,2017,1650057,350374,35060505,1650013,3080050,3480202,350215,930028,3480145,4450105
35060505,2017,4940205,1650013,4450105,490040,3480230,350298,350545,440422,350374,2740087
7500006,2017,7530030,7170505,7170005,630010,1820305,7530405,6320025,1070050,3180005,3490010
7500008,2017,520015,3370005,1910310,2400010,2730005,6650001,7530405,270010,7800035,6320025
7500007,2017,980005,2530005,7170010,3490010,7530025,7500006,7530405,4660550,2150505,7660315
7500505,2017,2640015,830505,430005,2290007,250020,7150505,2610025,6650305,1710020,7400405
7500009,2017,2920006,2400010,2730008,270010,1960010,1210005,7500008,30305,430005,6650001
4970205,2017,500020,3170020,3170015,480035,500012,460025,3170045,2070100,100050,4300305
4790505,2017,3000005,6160305,39020900,3360060,4740505,790045,2720005,39010900,1760315,300033
2360010,2017,1140305,6450005,2090015,1030001,2360310,2010010,1030405,2360035,2930042,950130
2360065,2017,2360055,950315,950130,1030001,2360305,950005,2930027,2930015,950065,2010045
2360035,2017,2510060,200315,2270008,4910550,3320030,2360310,960015,950140,2930315,1500025
2360305,2017,2930035,1030405,2360310,2360010,3160315,39010900,1030001,2930015,2930505,2930042
2360055,2017,2930027,2930305,950145,2360105,950065,2360065,2930057,2930035,950009,1140035
2360045,2017,3090305,950140,2090505,6850005,2630010,7550505,2720005,7780005,1500025,2150505
2360105,2017,950145,2360055,2930027,950009,950011,2930057,2930305,1140035,950065,950045
2360090,2017,960005,3090505,1030505,3100305,2270008,7550505,300010,860010,1820008,7530005
2360310,2017,2930042,6450305,2930505,2930010,2930315,1030405,6450505,2360035,4140305,2360305
2360100,2017,790030,960020,3360020,7120002,1860017,790035,790410,3360310,960405,50303
2380010,2017,2380005,2120305,2120010,1670014,2650007,1170015,7750032,990020,3050015,2110305
2380005,2017,870305,2380010,2120305,870015,1010310,990020,2840405,2120010,3070305,1670014
2390005,2017,2780305,2780020,2510060,2840030,1500505,860305,3320040,1410030,3360310,1610020
2390011,2017,2180010,2930008,2270505,70005,1070305,7670415,70010,910030,2260405,7200003
2390010,2017,2090015,1070010,1140505,1030505,35090305,6450005,3090020,1140305,50030,3360085
2390012,2017,270010,30305,1180005,7730025,2920006,7800035,6650305,2730305,2920305,2310003
2390015,2017,3370005,30025,2920020,2730005,2340005,1730005,7200305,2390046,3310030,2730305
2390030,2017,10015,7350005,410010,960030,200045,50405,6220405,1500505,10405,70013
2390405,2017,2390047,2270505,2180010,2140305,360005,240018,910030,790020,7670008,1690005
2390305,2017,2520305,240025,1450020,520405,770015,7800035,1180005,2520005,7660505,2340005
2390046,2017,3250055,2390015,7200305,2180015,70013,360325,2920020,1690005,6600305,240018
2390047,2017,7200005,2270505,2390405,2140305,360005,3310030,1610023,7200305,910030,1070020
2400010,2017,270010,30305,6650015,520015,7500008,1910310,2920006,7530010,7800035,2610025
4870550,2017,2440410,2440015,4450105,4440205,4120530,440415,4280305,2440040,490090,2440020
2420020,2017,1760140,2850020,2930057,1760320,730010,350255,1530025,1330505,4270010,2740115
7530005,2017,6720059,7280015,3090505,7670415,6350025,7550505,1820008,6350035,7780005,7200005
7530010,2017,1480005,7530025,6830505,6650015,2400010,520405,520015,270010,7800035,2610025
7530025,2017,7530010,1480005,6830505,2400010,6650015,6320025,7530405,7500008,2530005,520405
