school_id,year,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10
1600018,2009,1600340,1600345,1630420,970048,1000305,1280100,1530045,1280050,1600090,640305
1630050,2009,1630305,1490080,2740111,1630405,350257,350080,1600330,2740087,2480057,350020
1650027,2009,1530045,350262,490035,1630420,350346,160320,490005,460035,640305,160315
1650047,2009,1650003,350240,1650013,930038,1630420,1600315,1600340,970048,1600345,2740075
2260405,2009,2620305,2140305,2310305,2510305,2180305,2780305,2730305,1870020,1280035,50405
4790505,2009,6180505,2520510,6200505,7650505,1740505,1520505,1050505,1870505,500505,6550505
4820050,2009,4320530,6550405,1580305,2760305,6750310,6980030,7250310,4350305,2190405,7050405
7350310,2009,7350030,7450405,7530405,6100305,6500305,7600405,6250320,6650305,7400405,6500310
350240,2009,1650047,1650003,1650013,930038,350013,1650057,490050,490035,490040,930018
350257,2009,350485,350308,350020,350383,350445,1630305,1630050,1370040,1370060,350430
350382,2009,440515,490007,490045,490005,350346,490006,490050,490040,4850485,490090
350383,2009,350485,350445,350074,350020,350013,350257,350430,350308,1370045,2810328
570045,2009,570050,1490027,1490525,570055,1490015,2740111,1490080,1370060,1490017,1490025
570050,2009,570045,1490027,570055,1490015,1490525,1490080,2740111,1490025,1490017,1370060
570055,2009,570045,570050,2740111,1490080,1490015,1490027,1370060,1490017,1490525,1490025
930010,2009,930058,2480057,1600330,2740120,950305,930028,350430,1600090,970048,1490525
930018,2009,930038,930028,2480014,950305,2010410,2580305,1280100,2740075,1600340,1630420
930028,2009,930038,930018,930058,950305,1650013,1650057,2480014,930010,1630420,970048
1010040,2009,1440305,1580305,1010310,2190405,1680300,1360305,1010405,2170305,820305,10405
1370040,2009,1370030,1490017,1370060,1490025,1370605,1490015,350080,1490080,1630305,350257
1530320,2009,1280100,1530045,640305,610305,1810060,950315,2580305,1810050,160315,1000302
1630605,2009,350505,1630405,1630305,1630505,1370505,2810325,350530,2810330,1630050,2740505
1680300,2009,1440305,2040305,1010405,1010310,2170305,1590017,1640405,1360305,1590305,1010040
2310305,2009,2040305,2650405,2730305,2180305,1870020,30305,2640305,2520305,1680300,2170305
2580025,2009,1370015,2740075,970048,2480305,1600340,350262,2580305,2480014,1630420,1370055
2710030,2009,2110305,1980310,100410,1990405,2070315,480303,2660305,400310,400305,2120305
4130505,2009,2520510,7500505,6030505,4880550,2140505,1740505,2120505,1440505,1870505,6720505
2480014,2009,930018,1600340,2480305,2740115,1630420,970048,2580305,950315,2580025,2740075
2480057,2009,930010,1490525,2740120,2740087,930058,2740111,4290010,2580025,1490027,1600090
2510305,2009,2620305,2260405,860305,1740305,730305,1280035,2200305,2100410,2140305,1610305
4100205,2009,4400205,4290010,4930505,2580025,1490525,2480057,4840505,490006,4580505,2480014
4190305,2009,4280305,4160305,4840505,350380,490090,440420,4440205,4240505,440410,2810320
4280305,2009,4160305,4190305,4840505,350380,440420,4440205,4860105,440410,490090,4240505
4360305,2009,4120530,4380505,4870550,350579,350546,350690,4280305,4490305,4840505,350540
4560050,2009,2740087,1630050,930058,1600090,1630405,1650013,2740120,1600315,2740111,4860105
4850485,2009,350346,1760315,1530045,2480305,490006,4580505,6740310,1280085,1650027,1280050
6180310,2009,6220405,6100305,6580305,6500305,6350305,6250315,6250320,7350030,7250305,4830305
7530405,2009,7350310,7600405,7450405,6500305,7400405,7350030,7200305,6580305,6100305,6250320
240025,2009,10405,1100305,1010310,170305,400310,30305,710305,1510015,310310,70013
350346,2009,1280100,1280050,640305,350255,350262,1630420,1650027,490035,490040,610305
730305,2009,160305,400305,1280035,1610305,1100305,860305,360325,2200305,2620305,720050
970048,2009,1600340,1630420,1600345,2580025,1600018,1280100,930038,350262,2580305,2480014
1370045,2009,1370060,1370055,1490027,1370015,350020,1490025,1490015,1490080,2810030,1490017
1370055,2009,1370045,1370060,350020,1370015,2580025,1600330,1490525,1490027,2740075,350445
1370060,2009,1370045,1490027,1490080,1370055,1490015,1490025,1490525,2740111,1490017,570045
1490017,2009,1490025,1490015,1490027,1370040,1370060,570045,1490080,1370045,570050,570055
1600090,2009,1600345,1600330,1600315,1600018,1600360,2740087,1600340,2740120,1650013,2480057
1600360,2009,1600090,1600315,1600330,1630050,1600345,2740111,2740087,1490080,930010,2740120
4140305,2009,6740310,6150305,1280085,4910550,1030405,860305,2360310,6450305,940305,2510305
4160305,2009,4280305,4190305,4840505,350380,4440205,490090,440420,440410,2810320,4860105
4300305,2009,2660305,6000405,2070310,4350305,2070320,1980305,1550310,90310,2760305,460025
4530005,2009,1370045,2580025,1370015,4860105,1370055,2810030,4930505,4400205,1490027,4290010
350020,2009,1370055,350485,350013,350445,350383,350257,1370045,1370060,350308,350430
440023,2009,440420,440410,350013,1650057,930058,350485,350383,930038,350020,930028
1490025,2009,1490017,1490015,1490027,1490080,1370060,570045,1370045,1370040,570050,570055
1490027,2009,1490015,570045,1370060,1490080,1490525,1490025,1370045,570050,1490017,2740111
1720020,2009,1870020,2520305,4830305,2210005,1740305,1910310,890005,270305,1510015,2310305
2480305,2009,1630420,2480014,2580025,2580305,350346,1600340,1280100,640305,1600018,350255
4290010,2009,4930505,2810030,2810320,2480057,4860105,4100205,1490525,1370045,2810328,2580025
4940205,2009,350096,2430315,2490005,2430310,490007,250315,440515,2430325,4470205,350382
4960305,2009,350255,1140505,4580505,4910550,2480305,2480014,4850485,2740115,4280305,2010410
350013,2009,350020,350445,350485,350383,350430,930058,350240,1650057,2810320,2740120
350096,2009,2430310,2430325,350346,4940205,350262,490040,350255,1280050,1370015,2740075
350255,2009,350346,2740115,1140305,1280050,490040,640305,1280085,440420,2480305,1280100
520405,2009,1520505,1110505,1270505,1580505,170505,1750505,880505,1740505,140505,790505
1370015,2009,2580025,1370055,1280100,1280050,350262,1600340,1370045,350346,970048,1140305
1370030,2009,1370040,1370605,1370060,1370045,1490080,1630305,1490017,1370055,1490027,1490015
1490525,2009,1490027,570045,570050,2480057,1490080,1370060,1490015,2740111,1370045,1370055
6250320,2009,6250315,6100305,6500305,6500310,7350030,7350310,6650305,6580310,6580305,6220405
6980030,2009,7050405,6750310,4320530,7450405,6800305,6900510,7400405,7250310,7600405,6550405
7100015,2009,6730305,6900510,7250025,7050405,6650305,6580310,6500310,7450405,7600405,7350310
200505,2009,160505,1850505,1410505,2390505,300505,730505,960505,610510,1070505,1530505
1140505,2009,640505,1530605,940505,1280085,2260505,730505,640305,1030405,1030505,6150505
1630525,2009,2010510,350004,950325,2810320,4290010,490040,1600330,4930505,2810030,1370015
2090505,2009,2270505,2780505,2180505,1420505,1820505,2390505,1510505,960505,2140505,1030505
6030505,2009,6350505,7200505,7500505,6720505,1420505,7650505,7670505,7400505,1510505,2310505
4690505,2009,350542,4120530,4840505,4280305,4160305,350540,4380505,350541,350546,350579
6450505,2009,7530505,1030505,7170505,6250505,6350505,7550505,7350505,8050605,2780505,7200505
1620505,2009,830505,10505,2140505,1100505,2310505,1440505,940505,2180505,6100505,2510505
830505,2009,10505,1620505,170505,360505,1100505,770505,1440505,1580505,2140505,240505
1740505,2009,2040505,1270505,1640505,1380505,2520510,2190505,1520505,140505,1870505,1580505
10505,2009,170505,70505,360505,830505,240505,1100505,2140505,2510505,1620505,770505
50505,2009,790505,240505,300505,1070505,770505,2310505,1820505,1610505,360505,720505
70505,2009,1100505,10505,360505,2140505,1780505,960505,1820505,720505,710505,1440505
90505,2009,1990505,1590505,2660505,1310505,1680505,820505,2120505,560505,1360505,230505
100505,2009,500505,1980505,480505,2200505,400505,560505,880505,230505,260505,2710505
140505,2009,2040505,1640505,1380505,1440505,170505,990505,500505,240505,1250505,1740505
160505,2009,200505,1700505,2290510,610505,1530505,1850505,2390515,610510,1280505,730505
170505,2009,10505,240505,790505,830505,1510505,140505,360505,2310505,1100505,70505
230505,2009,500505,140505,1250505,1640505,1990505,100505,1050505,1310505,1380505,240505
240505,2009,170505,2310505,1100505,790505,1510505,2180505,10505,870505,2780505,1050505
260505,2009,480505,100505,500505,230505,1050505,140505,880505,1750505,790505,1980505
300505,2009,1070505,790505,1410505,170505,960505,360505,870505,240505,50505,2780505
310505,2009,400505,560505,790505,870505,1010505,880505,300505,1670505,240505,170505
350505,2009,350535,350530,350515,350537,1630605,570505,1630505,2810510,350485,350445
350515,2009,350535,350505,350525,350530,1630505,350013,350537,350485,1630405,350445
350525,2009,350535,350515,350383,350542,350485,350020,350013,440023,350074,350445
350530,2009,350505,350537,570505,350515,1630510,350535,1630505,1630605,1370505,930505
350535,2009,350505,350515,350525,350485,350537,350020,350383,350257,350530,350445
350537,2009,350505,350530,350535,350515,2810510,570505,350525,1630510,1630505,350383
350540,2009,350546,350541,350579,350690,350543,350542,4120530,490090,350558,440515
350542,2009,350541,4690505,350579,350540,350546,350380,490090,350525,4280305,4840505
350543,2009,350540,350690,350546,350541,350579,350382,610021,490006,440515,490090
350546,2009,350540,350541,350579,350690,4120530,440515,350558,350542,1140505,350382
350690,2009,350579,350546,350540,350541,350558,490040,490090,440420,350380,350575
360505,2009,10505,70505,170505,830505,240505,1100505,2510505,2140505,770505,1820505
400505,2009,310505,100505,560505,2710505,1670505,300505,1980505,480505,1070505,870505
440505,2009,1600505,2010505,950505,2810500,1650505,2740505,1630510,930505,350537,1630505
460505,2009,2070510,1550505,2070505,400505,6000505,100505,1000515,2710505,90505,1980505
480505,2009,260505,880505,100505,560505,500505,140505,790505,230505,870505,2100505
490506,2009,970505,1650505,1280505,2580505,2440505,2430505,1000515,1700505,2430510,160505
500505,2009,1050505,230505,140505,100505,240505,1640505,1890505,1380505,880505,990505
560505,2009,880505,870505,310505,480505,100505,790505,400505,1990505,2710505,1010505
570505,2009,350530,350505,1630505,1370505,1630510,1630605,2480505,8230605,570050,930505
610505,2009,610510,1530505,1810505,160505,1700505,200505,1280505,1760505,1530605,2360505
610510,2009,610505,2360505,1030505,2360510,200505,1810505,1070505,730505,640505,1850505
640505,2009,1530605,1140505,610510,640305,730505,940505,2260505,160315,6150505,1030505
710505,2009,990505,1780505,720505,960505,2610505,1440505,70505,1100505,1380505,1050505
720505,2009,1780505,710505,2120505,1410505,70505,1100505,990505,960505,2610505,2140505
790505,2009,170505,240505,880505,300505,2310505,870505,560505,1510505,310505,50505
820505,2009,1390505,650505,1360505,1310505,1220505,1770505,2640505,1680505,1640505,2190505
860505,2009,770505,2260505,360505,1500505,240505,170505,1510505,790505,2140505,1420505
870505,2009,880505,240505,1680505,560505,1250505,2180505,2460505,2040505,2310505,790505
880505,2009,870505,560505,1050505,2040505,480505,140505,790505,240505,1250505,1750505
930505,2009,1630510,1650505,2480505,2740505,970505,1370505,2580505,1630505,950505,610505
940505,2009,2270505,2140505,1030505,1620505,360505,70505,1820505,10505,2780505,1070505
950505,2009,930505,2810500,2010505,1630510,1280505,2740505,970505,2580505,160505,610505
960505,2009,1820505,70505,710505,990505,2610505,1780505,720505,1410505,2390505,300505
970505,2009,2580505,1280505,1370505,610505,930505,1530505,2480505,1700505,2430505,490506
990505,2009,1380505,1780505,710505,1440505,2040505,1100505,1680505,960505,2640505,140505
1000515,2009,1700505,460505,1280505,200505,2290510,1850505,160505,1810505,400505,1760505
1010505,2009,2460505,1670505,990505,1710505,2040505,870505,560505,310505,710505,960505
1030505,2009,2270505,940505,730505,1610505,2620505,2390505,1070505,2780505,1820505,1850505
1070505,2009,1410505,300505,1820505,2270505,1860505,2140505,2390505,730505,1670505,2780505
1100505,2009,1440505,70505,1780505,240505,990505,2140505,2170505,10505,2510505,2180505
1220505,2009,1360505,820505,650505,1390505,1770505,1590505,1310505,2190505,2650505,6980510
1280505,2009,970505,1700505,1810505,2580505,2290510,610505,1530505,610510,160505,1000515
1310505,2009,1390505,820505,650505,1680505,1640505,1990505,1360505,2120505,1250505,2640505
1360505,2009,820505,1770505,1220505,1390505,1310505,650505,2190505,2170505,1990505,2640505
1370505,2009,1630505,2480505,970505,2580505,1630510,930505,2740505,1280505,1650505,8230605
1390505,2009,1310505,820505,650505,1360505,1750505,1640505,1680505,2640505,1220505,2190505
1420505,2009,1510505,1500505,6030505,2140505,2310505,240505,1740505,2180505,1270505,1050505
1440505,2009,1100505,2170505,2520510,1380505,1870505,990505,2040505,140505,1170505,1780505
1510505,2009,1420505,240505,170505,2310505,2780505,1100505,2140505,1820505,10505,1110505
1530505,2009,1850505,610505,1760505,1700505,200505,1810505,2290510,160505,2360505,1030505
1530605,2009,640505,1140505,1530320,1280100,640305,610510,1280050,2360505,730505,610505
1550505,2009,2070510,2070505,6000505,460505,90505,2710505,1990505,560505,6950505,1010505
1580505,2009,2040505,2170505,1440505,1640505,1380505,1750505,1250505,1270505,1740505,2520510
1590505,2009,1220505,1360505,2650505,1310505,1390505,90505,820505,1990505,1680505,2120505
1600505,2009,440505,950505,2010505,2810500,1630510,1650505,930505,2740505,1630505,970505
1610505,2009,1030505,2270505,1070505,2100505,1110505,1410505,50505,2200505,1820505,2780505
1630505,2009,2480505,1370505,1630510,1650505,2740505,1630405,1650057,350575,930505,1650013
1630510,2009,1630505,930505,2480505,2740505,1370505,350530,1650505,2810500,950505,570505
1640505,2009,1520505,1380505,2190505,2040505,1270505,1750505,2640505,1740505,140505,1250505
1650505,2009,1630505,930505,2480505,350545,2740505,2430505,1630510,1370505,2430510,490506
1670505,2009,1710505,2460505,1980505,1010505,1680505,1410505,1780505,990505,2120505,870505
1680505,2009,1310505,1990505,2460505,2120505,1380505,990505,1980505,2640505,870505,2040505
1710505,2009,1670505,1980505,2460505,2640505,1990505,2190505,1010505,1680505,2610505,1050505
1750505,2009,1250505,1520505,1640505,1050505,1390505,2040505,1580505,1380505,1310505,140505
1760505,2009,1850505,1700505,2360505,1530505,300505,1030505,730505,1410505,2710505,2200505
1760605,2009,1280035,2260405,2510305,1870020,1740305,730305,1680300,2520305,2620305,890005
1770505,2009,2170505,1360505,820505,2640505,1440505,1380505,1640505,2040505,1310505,650505
1780505,2009,720505,1100505,990505,70505,710505,2110505,1440505,960505,1860505,1820505
1810505,2009,1700505,610505,610510,2360505,1530505,1280505,2290510,1760505,1810060,200505
1820505,2009,2780505,2140505,960505,2270505,2180505,70505,1780505,2310505,1860505,1070505
1850505,2009,1410505,1820505,730505,1070505,1030505,2390505,2780505,960505,2620505,2100505
1870505,2009,1440505,2520510,1380505,1170505,1270505,1640505,1740505,2040505,990505,1580505
1890505,2009,500505,2100505,2200505,1780505,100505,480505,4460550,2620505,2310505,1510505
1970505,2009,1310505,1640505,1390505,230505,1520505,650505,500505,1380505,1990505,1680505
1980505,2009,2460505,1670505,1990505,1680505,2110505,100505,1710505,990505,1780505,1380505
1990505,2009,1680505,2460505,1980505,2640505,1310505,1640505,1390505,820505,1360505,1710505
2010505,2009,2810500,950505,930505,1280505,2480505,1650505,970505,2740505,2580505,1700505
2040505,2009,1380505,1640505,2180505,1740505,2640505,140505,2190505,990505,1440505,1580505
2070505,2009,1550505,2070510,90505,460505,2710505,1980505,1990505,400505,6000505,1670505
2070510,2009,1550505,460505,2070505,2710505,6000505,1980505,560505,260505,1990505,100505
2100505,2009,2200505,2780505,1890505,2620505,1610505,480505,1510505,1410505,730505,2390505
2110505,2009,1780505,1980505,2170505,1440505,1100505,990505,720505,2120505,1990505,2040505
2120505,2009,2610505,1680505,720505,990505,1310505,1780505,820505,1440505,1390505,1670505
2140505,2009,2510505,70505,1100505,1820505,2270505,10505,2310505,2260505,2780505,1860505
2170505,2009,1440505,1770505,2040505,1100505,1580505,2110505,1170505,1380505,1360505,990505
2180505,2009,2040505,2310505,240505,1820505,1100505,990505,2610505,2780505,1740505,2270505
2190505,2009,1640505,2040505,2640505,6750505,1270505,1380505,1520505,1740505,1390505,1360505
2200505,2009,100505,2620505,1780505,2100505,1410505,2390505,1980505,730505,1890505,990505
2290510,2009,1850505,1700505,200505,1530505,160505,1280505,1410505,1810505,2290305,2390515
2360505,2009,2360510,730505,2200505,1030505,2390505,610510,2620505,1760505,1070505,2270505
2360510,2009,2360505,2390505,610510,1070505,2100505,2200505,2390515,2780505,1610505,1030505
2390505,2009,2780505,1820505,1410505,2200505,960505,1070505,1780505,730505,2270505,2620505
2390515,2009,1070505,2390505,1820505,2270505,2360510,1670505,2780505,200505,610510,300505
2430505,2009,2430510,1650505,2580505,1760505,2360505,970505,610510,2440505,1650003,2360510
2430510,2009,2430505,1810505,1700505,2360510,610510,2360505,350560,1760505,4700105,1610505
2440505,2009,2440410,350690,2430505,4870550,4120530,1650505,490506,350579,2430510,2360510
2460505,2009,1980505,1680505,1670505,2640505,1990505,1380505,1010505,2040505,990505,1710505
2480505,2009,1630505,1370505,2740505,1650505,930505,1630510,970505,2580505,350575,2430505
2520510,2009,1440505,1870505,1380505,1740505,1100505,2040505,1580505,2170505,2610505,1780505
2580505,2009,970505,1280505,1700505,1370505,2290510,1530505,610505,2430505,930505,2480505
2610505,2009,2120505,960505,990505,710505,1780505,2180505,2310505,2640505,1680505,2040505
2620505,2009,2780505,2310505,2200505,730505,1860505,1820505,2180505,2270505,2100505,1510505
2640505,2009,2040505,2190505,1380505,1640505,2460505,1770505,990505,1680505,1990505,820505
2650505,2009,250505,7150505,1590505,1220505,1390505,1310505,650505,2120505,6980510,820505
2660505,2009,1360505,820505,1990505,1310505,1390505,2110505,2640505,1680505,4460550,230505
2710505,2009,1980505,560505,400505,100505,1670505,1410505,2620505,2460505,1010505,480505
2740505,2009,2480505,1630505,930505,1630510,1650505,1370505,2580505,970505,1630405,350530
2780505,2009,1820505,2620505,1510505,2310505,240505,2140505,2510505,2270505,2180505,2390505
2810500,2009,2010505,1630510,950505,2810510,970505,930505,2580505,2740505,1280505,1370505
2810510,2009,2810330,350505,2810500,2810325,350535,2810328,1370505,970505,350537,2580505
4060705,2009,8510605,6150505,2260505,8150605,8010605,8760605,8300605,8520605,860505,8180605
4240505,2009,4280305,4190305,4160305,4840505,4290010,2810030,350380,4930505,350074,350382
4580505,2009,2740115,4850485,350255,1280050,2480014,4140305,1630420,350346,440515,2480305
6000505,2009,1550505,6950505,2070510,6400505,1990505,7300505,90505,6900505,7050505,2710505
6050505,2009,100505,2200505,6800505,6400505,4460550,1980505,4700105,6180505,1890505,2100505
6100505,2009,6600505,6700505,6580505,6830505,6650505,7450505,6500505,7400505,6720505,7600505
6150505,2009,7550505,8150605,7500505,8510605,6100505,7170505,6720505,7670505,6700505,940505
6180505,2009,6730505,7400505,7650505,1050505,6550505,6600505,7100510,6900505,1750505,6800505
6250505,2009,6580505,7350505,6650505,6600505,6800505,6100505,7600505,7530505,6900505,6700505
6350505,2009,6030505,7530505,7170505,7500505,6180505,6650505,2780505,7200505,7780505,7650505
6400505,2009,6950505,6900505,6800505,6550505,7050505,7300505,1990505,7100510,6500505,6180505
6500505,2009,6900505,6600505,7450505,6650505,7350505,6100505,7400505,6830505,6580505,7600505
6550505,2009,7100510,6200505,7650505,6730505,7400505,6180505,1750505,1250505,6750505,6830505
6580505,2009,6650505,6250505,6600505,6100505,6830505,6500505,7400505,7450505,7530505,6700505
6600505,2009,6900505,6830505,6500505,6650505,7400505,7600505,6800505,6100505,7350505,6580505
6650505,2009,6830505,7400505,6580505,6600505,7350505,6500505,7530505,7600505,6100505,6900505
6720505,2009,7670505,7500505,6030505,6100505,7200505,6830505,7400505,6700505,2140505,6650505
6730505,2009,7100510,6750505,7300505,7250505,7050505,6550505,1640505,6180505,6900505,6600505
6740505,2009,7780505,8550605,1330505,6740310,6150505,7200505,6720505,7670505,6150305,6350305
6750505,2009,6730505,7050505,7100510,2190505,7300505,6900505,7250505,2640505,7450505,6600505
6800505,2009,6600505,7600505,6900505,6950505,7350505,7400505,6830505,6650505,1670505,7530505
6900505,2009,7450505,7050505,6600505,7100510,6500505,7300505,7400505,7250505,6830505,7600505
6950505,2009,6400505,6800505,6900505,7300505,7050505,1990505,2460505,6000505,6600505,7100510
7050505,2009,7300505,6900505,6750505,6730505,7250505,7100510,2640505,6600505,7450505,7400505
7200505,2009,6030505,7670505,6720505,7500505,7780505,7650505,6350505,8050605,6830505,7400505
7250505,2009,7300505,6730505,7450505,6900505,7050505,6750505,7100510,7400505,2640505,6600505
7300505,2009,7050505,7250505,6900505,6730505,6750505,7100510,6600505,2640505,7450505,1990505
7350505,2009,6650505,7530505,6600505,6500505,7600505,7400505,6800505,6830505,6250505,6900505
7400505,2009,6830505,7100510,6650505,7450505,6600505,6900505,7650505,7600505,6550505,7530505
7450505,2009,6900505,7400505,6500505,7100510,7250505,6830505,6100505,6600505,6650505,6750505
7600505,2009,6600505,6900505,6830505,7400505,6800505,7350505,6650505,6500505,6100505,7530505
7670505,2009,6720505,7500505,7200505,7780505,7400505,6030505,6830505,6700505,6100505,940505
8010605,2009,8760605,8320605,8060605,8510605,4060705,8150605,8180605,8100605,8210605,8520605
8050605,2009,7600505,6830505,7530505,7350505,7200505,8100605,6650505,6600505,7500505,8730605
8060605,2009,8520605,8760605,8710605,8100605,8050605,8180605,8010605,8730605,7200505,8510605
8100605,2009,7780505,8760605,8050605,8150605,8550605,7530505,6350505,7600505,1610505,6800505
8150605,2009,8300605,6150505,8100605,7170505,7550505,8510605,8550605,7670505,8760605,7780505
8180605,2009,8520605,8760605,8510605,8060605,8210605,8010605,8730605,4060705,8550605,9100705
8210605,2009,8760605,8320605,8510605,8100605,8530605,8180605,8050605,8010605,6450505,8150605
8230605,2009,8530605,1370505,8280605,8290605,8720605,2480505,2580505,8250605,8320605,1630505
8250605,2009,8280605,8720605,8210605,2480505,8100605,1810505,8320605,8530605,8230605,1650505
8280605,2009,8250605,8530605,8720605,8230605,8320605,930505,8210605,2480505,1650505,8290605
8290605,2009,8530605,8010605,8760605,8230605,8320605,8060605,8300605,8210605,8510605,8720605
8300605,2009,8150605,7670505,8730605,6720505,8050605,7600505,8100605,6700505,8550605,6800505
8320605,2009,8760605,8210605,8530605,8010605,8100605,8060605,6450505,8720605,7550505,610510
8510605,2009,7500505,8760605,7200505,6150505,7550505,8050605,8520605,8550605,7670505,7780505
8520605,2009,8730605,8060605,8710605,8550605,8760605,7200505,8510605,8050605,8180605,8100605
8530605,2009,8720605,8320605,8210605,8760605,1700505,8290605,8010605,610505,8100605,8280605
8550605,2009,7780505,8520605,8730605,6740505,7200505,8100605,7670505,8510605,8050605,1110505
8600605,2009,8150605,6150505,4060705,8510605,6150305,8300605,7550505,6450305,6350305,6220405
8710605,2009,8520605,8730605,8050605,8060605,8100605,8550605,8760605,7530505,7200505,7600505
8720605,2009,8530605,8320605,8210605,8100605,8250605,8760605,610505,8150605,8060605,8280605
8730605,2009,8520605,8710605,7200505,8050605,8550605,8300605,7650505,7530505,8100605,8510605
8760605,2009,8210605,8100605,8520605,8320605,8510605,8060605,8050605,8010605,8180605,8150605
9100705,2009,7200505,2150505,7780505,8520605,6030505,8510605,7670505,8760605,8060605,8550605
9150705,2009,7450505,7400505,6100505,2170505,6830505,6500505,7650505,7100510,6700505,6650505
350558,2009,350690,350579,350541,350546,350540,350096,350229,350691,350542,350518
1760510,2009,950325,1630525,2010510,350255,350004,2740115,4140305,2430320,4580505,2810320
4380505,2009,4360305,4120530,4190305,4690505,4280305,4870550,350542,4490305,4840505,350579
350507,2009,350691,350229,350558,350096,1490536,570055,350308,350690,350020,350579
350518,2009,4190305,350380,350096,490090,440515,4280305,4160305,350382,4940205,4240505
350522,2009,490030,490065,490040,350430,490090,350013,1600090,350240,350690,1650013
350541,2009,350579,350540,350546,350690,350542,490090,350558,440515,350380,490040
2310505,2009,2180505,240505,1510505,2140505,2780505,1100505,1820505,2620505,2610505,2270505
350579,2009,350690,350541,350540,350546,490090,350380,350558,350542,490040,2810320
4930505,2009,4290010,2810030,4100205,4530005,4860105,4840505,4850485,1370045,2580025,1370015
440515,2009,350382,490045,490007,490040,350255,350346,490050,440420,490005,490090
950325,2009,950320,350255,2740115,1280050,950305,1140305,2480014,950315,4580505,2430320
1490536,2009,570055,1490025,1490015,1490017,4400205,350308,1490027,4540205,570045,1370060
10405,2010,1010310,270305,1010040,1440305,870305,1680300,2170305,240025,820305,310305
30305,2010,270305,240025,170305,1510015,2310305,70013,1910310,50405,2650405,2520305
50405,2010,70013,360325,250315,240025,2260405,710305,30305,940305,160305,170305
70013,2010,50405,360325,240025,170305,30305,250315,160305,710305,2140305,830010
90305,2010,510025,90310,400310,1360305,500305,1010405,310310,310305,2460310,1440305
90310,2010,90305,1010405,510025,90350,400310,230305,460025,480303,1980305,500305
100410,2010,990405,880405,500305,480303,2110305,140405,400310,2710030,400305,1980310
140405,2010,400310,500305,400305,480303,240025,1100305,730305,1990405,90305,310310
160305,2010,170305,250315,70013,1780305,2140305,860305,940305,240025,2620305,50405
160315,2010,640305,160320,2100410,1280085,1000302,160305,1530045,1030405,860305,730305
160320,2010,160315,1530045,160305,350190,1000302,860305,1280085,640305,2100410,1000310
170305,2010,240025,250315,1910310,70013,30305,160305,1100305,940305,270305,830010
180510,2010,1500505,1510505,2270505,1330505,2150505,170505,860505,2140505,730505,1110505
230305,2010,500305,460025,90310,400310,90305,670305,260305,140405,90350,460020
250505,2010,70505,170505,240505,830505,770505,720505,2650505,1100505,360505,2120505
260305,2010,480303,460025,2660305,100410,230305,670305,460020,500305,90350,90310
270305,2010,30305,10405,240025,2650405,1680300,2520305,2040305,1440305,310310,2310305
300305,2010,990405,1610305,360325,720050,710305,250315,70013,1070305,2620305,1710310
310305,2010,310310,1360305,820305,1770305,880405,1220305,1310410,990405,1390305,1440305
310310,2010,310305,1360305,1310410,820305,1220305,90305,2170305,1390305,880405,1770305
350074,2010,350376,350229,350383,350377,350378,350485,350257,350430,350308,350445
350080,2010,570050,1490080,4540205,570045,1370040,1490025,1490015,570055,1370030,1490017
350229,2010,350257,350430,350020,350485,1370060,570055,1370040,1370045,350383,350074
350262,2010,1650027,490035,1530045,2580050,1000305,350190,640305,160320,460035,1000302
350308,2010,350229,350691,350507,350074,350257,1370040,350096,350485,350430,1370060
350380,2010,350377,350376,2810320,350378,490090,350445,350013,440420,440410,350383
350430,2010,350445,350375,350013,350485,350383,350229,350020,1370060,1600330,350257
350445,2010,350013,350375,350485,350430,350383,350020,350378,350257,350377,1370055
350485,2010,350383,350257,350445,350375,350430,350020,350013,350229,2810328,350378
350545,2010,350575,350560,1650505,2480505,490506,2430510,1630505,350546,2430505,4870550
350560,2010,350545,2430510,350575,1000515,1810505,1530505,2430505,1700505,460505,1760505
350565,2010,1600090,1600360,350515,350522,350375,350013,350430,930010,350445,1650013
350575,2010,350545,350690,350560,4870550,2440505,440515,490506,490065,350546,610505
350691,2010,350308,350507,350229,1490525,570055,4400205,2740111,570045,570050,4540205
360325,2010,50405,70013,240025,250315,2180305,710305,730305,300305,400305,30305
400305,2010,140405,400310,730305,360325,480303,500305,240025,1100305,100410,710305
400310,2010,140405,90305,500305,480303,90310,1100305,400305,510025,1990405,230305
440410,2010,440420,440422,440023,440421,490090,490040,350376,350380,4440205,930028
440420,2010,440422,440421,440410,490040,2440410,1630420,930038,950315,490050,350255
460005,2010,460030,460040,460015,1550305,2070320,460020,460035,1550310,2070310,460025
460015,2010,460035,460030,460005,2070320,460040,2070310,2070315,460020,140405,2070305
460020,2010,460025,90350,2070320,460040,230305,2660305,1550310,90310,260305,1550305
460025,2010,460020,90350,230305,90310,480303,2660305,400310,500305,90305,260305
460030,2010,460040,460005,460015,2070320,460035,460020,1550305,1550310,460025,2070310
460035,2010,2070320,460015,460040,730305,2070305,460030,2070310,460020,400305,140405
460040,2010,460030,460005,460020,460035,460025,2070320,460015,1550310,1550305,2070310
460045,2010,560305,460020,460025,2430315,7350030,6980030,4820050,460040,2070320,460030
480303,2010,1990405,400310,500305,1980305,510025,90310,140405,90305,100410,460025
490005,2010,490007,490035,460035,1650027,350190,490050,730305,1280035,160320,2070305
