school_id,year,african_american,asian,hispanic,white,native,male,female
1740505,2013,1.0,3.4,7.8,86.0,0.0,51.5,48.5
1750005,2013,0.7,4.5,1.7,90.0,0.2,50.6,49.4
1750505,2013,0.3,3.3,1.0,94.1,0.0,48.9,51.1
1750003,2013,0.5,5.0,2.6,89.4,0.8,52.9,47.1
1750007,2013,0.8,2.8,1.0,92.1,0.0,48.1,51.9
1750305,2013,0.6,3.7,1.6,91.4,0.0,49.2,50.8
1760130,2013,11.5,4.5,5.7,73.7,0.0,53.0,47.0
1760140,2013,18.9,7.7,16.2,53.0,0.0,50.9,49.1
1760510,2013,26.7,6.7,6.7,60.0,0.0,66.7,33.3
1760068,2013,14.2,12.4,14.0,56.4,0.0,52.7,47.3
1760320,2013,18.9,8.0,9.5,61.1,0.0,50.0,50.0
1760315,2013,15.6,5.6,9.2,65.6,0.6,51.3,48.7
1760505,2013,18.7,9.7,9.9,59.8,0.2,48.9,51.1
1760605,2013,12.4,1.4,6.2,79.5,0.0,61.4,38.6
1760150,2013,10.3,10.7,11.4,63.4,0.0,50.8,49.2
1770013,2013,1.9,1.9,1.9,92.1,0.3,47.0,53.0
1770505,2013,0.5,1.9,2.0,94.9,0.1,49.6,50.4
1770305,2013,1.2,1.7,1.4,94.6,0.1,50.9,49.1
1770015,2013,2.0,4.9,1.4,90.3,0.3,52.0,48.0
1780003,2013,0.7,5.5,4.0,85.8,0.0,51.8,48.2
1780017,2013,0.8,4.2,6.1,83.7,0.0,57.2,42.8
1780025,2013,6.0,4.9,2.6,82.0,0.0,46.2,53.8
1780020,2013,8.8,5.3,9.7,69.6,0.0,54.9,45.1
1780505,2013,6.6,3.5,4.5,80.5,0.1,46.8,53.2
1780305,2013,5.3,3.0,5.4,82.6,0.0,52.7,47.3
1780035,2013,2.0,5.3,8.4,80.2,0.0,48.5,51.5
1780050,2013,4.1,2.6,2.6,88.3,0.0,51.3,48.7
7100179,2013,0.8,0.6,3.3,93.4,0.0,51.4,48.6
7100001,2013,0.4,3.3,4.9,88.6,0.0,47.3,52.7
7100015,2013,0.2,1.9,1.2,94.5,0.0,50.6,49.4
7100510,2013,1.4,1.0,2.3,94.0,0.1,48.0,52.0
1810050,2013,1.4,5.2,28.7,62.8,0.0,53.6,46.4
1810060,2013,2.7,5.4,36.7,52.8,0.3,52.3,47.7
1810030,2013,2.0,2.8,18.6,74.9,0.0,49.8,50.2
1810505,2013,3.2,3.2,26.5,64.5,0.8,52.4,47.6
1810055,2013,4.0,3.0,38.4,53.2,0.0,50.6,49.4
1820008,2013,1.4,1.2,4.8,88.6,1.2,49.8,50.2
1820305,2013,2.3,1.2,3.9,89.6,0.4,55.8,44.2
1820010,2013,1.1,1.8,3.2,90.2,0.8,51.4,48.6
1820011,2013,2.6,0.7,4.0,89.4,0.0,53.1,46.9
1820505,2013,3.2,1.1,2.8,89.7,0.6,50.1,49.9
1840003,2013,0.7,2.2,2.9,92.6,0.4,51.8,48.2
1840005,2013,0.4,4.7,2.8,90.9,0.0,51.4,48.6
1850065,2013,2.7,2.9,22.3,66.4,2.3,52.9,47.1
1850010,2013,3.2,3.0,25.7,63.0,2.4,52.7,47.3
1850505,2013,2.0,3.1,11.2,81.6,0.9,50.4,49.6
1850075,2013,2.6,4.6,13.7,75.8,2.0,51.6,48.4
1850305,2013,2.6,3.5,18.2,72.1,2.0,50.1,49.9
1850090,2013,2.1,2.1,21.4,69.2,1.4,53.0,47.0
1860017,2013,1.5,2.8,7.4,82.6,0.0,48.6,51.4
1860505,2013,2.1,1.1,4.3,88.5,0.4,52.1,47.9
1860025,2013,0.7,0.7,7.6,88.2,0.0,46.9,53.1
1870005,2013,1.0,2.8,4.6,87.1,0.5,55.3,44.7
1870505,2013,1.5,2.3,2.0,91.2,0.8,53.0,47.0
1870020,2013,1.6,1.6,3.4,91.0,0.7,48.9,51.1
1890410,2013,21.0,5.7,3.6,65.8,0.1,47.6,52.4
1890005,2013,3.4,6.3,2.3,85.9,0.2,52.9,47.1
1890007,2013,11.1,5.7,3.1,78.6,0.0,53.3,46.7
1890010,2013,7.1,5.8,4.9,78.8,0.2,53.8,46.2
1890505,2013,24.1,5.1,4.8,63.8,0.1,48.3,51.7
1890020,2013,39.8,3.2,8.2,46.4,0.0,55.4,44.6
8300605,2013,6.9,3.2,7.7,79.9,0.0,67.6,32.4
7170005,2013,0.9,0.5,0.5,95.3,0.0,47.2,52.8
7170010,2013,2.7,0.0,2.7,93.6,0.0,51.8,48.2
7170015,2013,0.0,0.0,10.1,89.9,0.0,58.0,42.0
7170505,2013,1.6,1.6,3.6,91.0,0.0,50.5,49.5
7170020,2013,0.0,1.7,1.7,94.0,0.0,51.3,48.7
7120001,2013,8.1,1.5,3.9,83.8,0.0,50.6,49.4
7120002,2013,4.4,1.7,4.4,84.1,0.0,50.5,49.5
1910310,2013,0.5,0.5,1.6,95.6,0.0,51.3,48.7
1910505,2013,1.1,1.1,3.3,92.2,0.3,45.7,54.3
1910025,2013,0.4,1.5,1.7,94.0,0.2,50.1,49.9
8320605,2013,1.0,1.6,11.7,80.4,0.1,53.6,46.4
7150505,2013,1.2,1.9,1.9,91.9,0.0,50.8,49.2
4700105,2013,16.4,15.1,5.2,59.7,0.3,47.6,52.4
1960010,2013,1.1,4.9,3.8,90.3,0.0,46.5,53.5
1970010,2013,13.9,1.3,13.9,67.7,0.0,52.5,47.5
1970005,2013,13.3,1.8,22.3,57.8,0.0,50.5,49.5
1970505,2013,14.7,2.8,13.0,67.3,0.0,51.2,48.8
7200005,2013,2.0,0.0,1.5,94.1,0.0,51.2,48.8
7200305,2013,0.4,0.4,2.2,93.7,0.4,51.1,48.9
7200505,2013,1.4,0.2,1.9,92.1,0.2,44.7,55.3
7200003,2013,1.2,0.6,2.4,94.0,0.6,53.9,46.1
7200020,2013,0.0,0.0,0.8,97.0,0.0,53.4,46.6
7250020,2013,0.2,4.4,2.5,92.6,0.0,50.1,49.9
7250025,2013,0.9,3.7,2.7,90.6,0.0,47.7,52.3
7250310,2013,0.0,3.3,3.3,88.3,0.3,47.7,52.3
7250305,2013,1.6,2.4,6.8,85.2,0.4,58.4,41.6
7250010,2013,1.6,1.8,3.6,90.6,0.0,51.4,48.6
7250505,2013,0.9,2.2,2.4,91.4,0.2,52.4,47.6
8520605,2013,0.6,0.7,5.3,91.2,0.1,59.7,40.3
1980005,2013,1.4,7.0,0.9,87.3,0.2,51.6,48.4
1980010,2013,3.5,18.6,7.4,65.7,0.0,48.7,51.3
1980305,2013,1.6,6.8,2.4,87.1,0.0,52.3,47.7
1980031,2013,1.4,2.8,0.9,91.1,0.0,50.2,49.8
1980035,2013,2.4,5.8,4.5,81.9,0.0,50.4,49.6
1980043,2013,0.9,4.2,1.6,87.6,0.0,49.9,50.1
1980505,2013,3.3,6.3,3.9,82.6,0.0,52.7,47.3
1980310,2013,3.6,4.1,3.4,87.5,0.0,49.5,50.5
6600505,2013,3.2,2.3,3.0,89.9,0.4,49.6,50.4
6600305,2013,3.4,1.9,4.1,87.5,0.7,49.6,50.4
1990005,2013,1.4,6.6,4.1,82.5,0.2,48.8,51.2
1990410,2013,4.1,8.1,3.9,80.7,0.0,50.6,49.4
1990035,2013,2.6,7.2,6.9,77.8,0.2,45.6,54.4
1990020,2013,2.3,13.2,4.9,74.7,0.0,48.8,51.2
1990505,2013,2.6,6.1,3.4,85.3,0.1,49.9,50.1
1990050,2013,2.1,8.1,5.8,80.5,0.0,56.0,44.0
1990405,2013,3.9,5.8,4.1,84.2,0.0,49.7,50.3
1990040,2013,1.4,5.7,3.0,86.9,0.2,47.3,52.7
4440205,2013,54.5,3.8,17.1,19.8,1.0,51.0,49.0
2010095,2013,7.8,1.2,25.5,57.9,0.5,51.7,48.3
2010063,2013,15.0,0.5,52.6,27.5,0.6,50.8,49.2
2010140,2013,7.5,4.1,9.9,71.1,0.7,48.6,51.4
2010105,2013,14.0,0.3,49.7,29.7,0.8,53.3,46.7
2010123,2013,4.7,0.8,12.0,74.9,0.2,57.7,42.3
2010010,2013,3.9,0.0,16.1,76.4,0.3,56.7,43.3
2010015,2013,10.8,2.0,33.7,46.1,1.3,52.6,47.4
2010075,2013,14.3,0.0,32.4,43.8,1.0,56.7,43.3
2010020,2013,4.5,0.0,34.6,55.6,0.0,53.8,46.2
2010078,2013,12.8,0.1,43.8,35.5,0.6,51.7,48.3
2010040,2013,7.6,0.0,30.3,54.6,0.0,47.4,52.6
2010130,2013,4.4,0.9,11.9,78.9,0.4,50.2,49.8
2010115,2013,16.2,0.6,34.8,40.5,0.3,53.4,46.6
2010050,2013,11.7,0.7,35.4,46.3,0.5,50.6,49.4
2010070,2013,7.9,0.0,53.1,32.5,0.0,53.1,46.9
2010405,2013,15.0,1.2,33.5,44.0,0.6,51.1,48.9
2010505,2013,15.0,1.0,27.9,46.3,1.2,53.2,46.8
2010410,2013,7.0,0.8,26.1,60.2,0.8,50.0,50.0
2010415,2013,10.9,0.4,39.2,44.4,0.1,53.4,46.6
2010045,2013,20.7,1.6,26.9,40.9,0.1,54.6,45.4
2010125,2013,18.2,0.7,33.6,43.1,0.7,52.6,47.4
2010510,2013,13.0,0.0,20.4,57.4,0.0,81.5,18.5
2010515,2013,18.7,0.0,36.3,34.1,1.1,80.2,19.8
2010135,2013,2.6,0.4,14.5,74.1,0.0,56.6,43.4
7280015,2013,0.0,2.2,5.8,87.6,0.0,53.3,46.7
2040030,2013,0.6,1.7,2.0,93.3,0.0,47.4,52.6
2040005,2013,1.4,1.4,1.6,94.2,0.0,53.6,46.4
2040505,2013,0.8,2.3,1.9,92.8,0.1,47.8,52.2
2040305,2013,1.1,1.1,2.2,94.0,0.0,52.4,47.6
2070005,2013,8.3,12.3,7.1,64.5,0.2,53.7,46.3
2070305,2013,6.4,15.1,8.1,64.8,0.0,49.2,50.8
2070015,2013,5.0,27.0,6.1,54.9,0.0,53.2,46.8
2070020,2013,2.9,18.8,8.0,64.8,0.2,48.7,51.3
2070025,2013,6.5,8.4,7.4,73.4,0.0,49.5,50.5
2070310,2013,3.7,19.8,6.6,64.9,0.1,49.6,50.4
2070040,2013,2.9,27.3,7.5,55.3,0.0,48.4,51.6
2070315,2013,4.3,12.7,7.7,70.6,0.1,50.6,49.4
2070055,2013,6.8,11.4,9.6,64.9,0.3,51.0,49.0
2070075,2013,5.1,14.5,9.6,65.7,0.5,54.8,45.2
2070120,2013,1.7,11.6,5.0,75.4,0.7,44.5,55.5
2070070,2013,12.4,14.9,11.8,55.9,0.0,44.1,55.9
2070080,2013,0.7,10.0,3.4,77.9,0.0,51.1,48.9
2070105,2013,5.4,21.3,7.3,60.3,0.0,51.1,48.9
2070108,2013,3.5,20.8,10.9,60.4,0.0,60.9,39.1
2070505,2013,6.6,10.8,6.9,69.5,0.1,51.0,49.0
2070510,2013,4.8,19.9,4.9,66.4,0.1,50.9,49.1
2070320,2013,6.3,19.6,6.2,63.5,0.2,48.9,51.1
2070100,2013,8.0,12.2,6.5,66.8,0.0,55.8,44.2
2070115,2013,6.1,16.5,9.4,62.9,0.0,50.6,49.4
2070125,2013,4.9,31.3,8.9,51.3,0.0,55.3,44.7
2070130,2013,2.5,12.3,3.1,73.2,0.6,50.2,49.8
2080005,2013,0.5,1.6,1.6,93.8,0.0,52.0,48.0
2080015,2013,0.8,0.5,4.5,91.5,0.0,54.8,45.2
9150705,2013,1.2,1.0,1.4,95.9,0.2,31.3,68.7
2090035,2013,3.5,0.4,6.1,81.0,0.2,51.7,48.3
2090505,2013,4.2,0.4,3.9,84.7,0.4,47.7,52.3
2090015,2013,1.7,0.8,5.9,88.1,0.0,55.1,44.9
2090008,2013,3.5,0.4,2.7,87.3,0.0,49.2,50.8
2110018,2013,0.7,2.9,2.7,91.6,0.4,53.9,46.1
2110001,2013,7.3,10.4,13.8,66.2,0.0,55.0,45.0
2110010,2013,0.7,12.5,4.1,80.6,0.4,50.5,49.5
2110015,2013,3.3,8.0,2.7,84.1,0.0,49.2,50.8
2110505,2013,2.1,5.7,6.2,84.0,0.2,51.1,48.9
2110305,2013,2.6,6.9,7.0,80.9,0.2,49.2,50.8
2110020,2013,2.3,5.3,13.6,76.5,0.3,55.6,44.4
2120007,2013,2.2,6.9,6.1,82.0,0.3,50.7,49.3
2120030,2013,5.2,4.1,4.7,83.1,0.0,55.4,44.6
2120010,2013,1.5,3.0,3.0,89.4,0.0,47.0,53.0
2120013,2013,2.1,5.8,0.9,88.8,0.0,50.6,49.4
2120505,2013,2.0,4.7,2.4,89.3,0.2,50.6,49.4
2120020,2013,2.8,2.1,6.9,81.9,0.0,54.9,45.1
2120305,2013,2.1,3.9,3.0,89.0,0.4,49.4,50.6
2120015,2013,2.9,6.5,4.3,83.7,0.0,48.6,51.4
2150015,2013,0.3,0.3,4.5,89.9,0.0,50.8,49.2
2150505,2013,0.9,0.0,4.4,92.9,0.0,48.9,51.1
4740505,2013,3.5,0.6,19.7,71.3,0.0,48.7,51.3
7350010,2013,0.5,1.4,0.9,95.7,0.0,55.5,44.5
7350030,2013,1.2,0.5,2.3,93.6,0.2,48.2,51.8
7350310,2013,1.1,0.5,1.8,94.3,0.2,51.7,48.3
7350505,2013,0.7,1.3,2.2,95.1,0.2,49.2,50.8
7350515,2013,0.0,0.0,0.0,100.0,0.0,100.0,0.0
7350005,2013,0.4,1.5,2.7,90.9,0.4,46.8,53.2
7350002,2013,0.0,0.0,1.6,98.4,0.0,63.5,36.5
7350035,2013,1.0,1.6,3.9,90.5,0.1,50.9,49.1
2170003,2013,0.0,2.2,1.9,92.8,0.0,49.6,50.4
2170010,2013,1.4,5.4,2.8,88.6,0.0,52.1,47.9
2170005,2013,0.2,2.0,1.8,92.2,0.0,51.7,48.3
2170505,2013,0.3,2.3,1.6,94.4,0.0,48.4,51.6
2170305,2013,0.9,3.0,2.5,91.8,0.0,50.0,50.0
2100005,2013,2.8,4.6,19.7,69.4,0.4,53.9,46.1
2100020,2013,3.9,3.9,25.8,58.5,1.0,48.0,52.0
2100410,2013,2.7,4.9,21.5,67.2,0.3,46.8,53.2
2100025,2013,2.5,1.4,16.7,71.2,0.8,51.4,48.6
2100505,2013,2.7,4.8,12.7,77.1,0.2,52.2,47.8
2100029,2013,1.7,1.7,15.1,74.5,0.4,49.4,50.6
4060705,2013,1.4,0.7,13.2,82.3,0.2,59.1,40.9
7300505,2013,1.1,6.6,2.7,87.0,0.1,47.8,52.2
2130015,2013,1.7,11.6,4.5,77.7,0.0,49.7,50.3
2130003,2013,1.0,7.0,1.7,88.7,0.7,54.8,45.2
2130014,2013,0.3,12.7,5.2,74.5,0.7,54.9,45.1
2130020,2013,1.1,11.1,8.3,72.9,0.0,50.9,49.1
2130305,2013,0.8,8.1,3.9,83.2,0.3,47.5,52.5
2140005,2013,0.6,0.8,7.1,88.4,0.0,49.8,50.2
2140505,2013,0.4,0.6,2.7,93.1,0.3,49.4,50.6
2140305,2013,0.3,1.1,5.6,90.4,0.0,51.6,48.4
2140001,2013,0.0,1.1,5.3,89.4,0.0,54.3,45.7
8530605,2013,3.4,1.3,26.1,67.5,0.2,55.2,44.8
8510605,2013,1.0,0.4,1.8,95.7,0.0,60.7,39.3
2180060,2013,0.7,1.9,2.4,94.0,0.0,51.2,48.8
2180015,2013,1.0,2.0,3.0,91.1,0.0,49.5,50.5
2180010,2013,1.7,1.7,5.5,87.1,0.0,50.0,50.0
2180505,2013,1.1,1.3,1.1,94.6,0.0,52.5,47.5
2180305,2013,1.5,1.4,1.4,94.3,0.3,52.6,47.4
2190005,2013,0.4,1.9,1.9,93.6,0.0,51.9,48.1
2190505,2013,0.6,1.9,1.2,95.1,0.0,47.5,52.5
2190405,2013,0.0,1.5,1.7,95.8,0.2,50.6,49.4
2190020,2013,0.9,2.0,0.2,95.7,0.0,49.5,50.5
2200005,2013,12.6,5.5,16.9,61.8,0.4,49.6,50.4
2200025,2013,12.8,11.6,4.1,67.4,0.0,50.8,49.2
2200010,2013,10.2,4.5,12.2,71.4,0.0,48.2,51.8
2200305,2013,10.5,4.1,7.2,76.9,0.1,50.9,49.1
2200015,2013,5.0,17.5,6.1,70.3,0.6,51.4,48.6
2200075,2013,8.1,10.8,8.1,71.4,0.0,54.1,45.9
2200020,2013,13.7,4.1,5.8,74.7,0.0,52.7,47.3
2200505,2013,9.6,2.9,4.4,82.1,0.1,52.1,47.9
2210005,2013,4.2,2.1,10.9,71.9,2.6,49.7,50.3
8550605,2013,0.7,0.2,0.7,97.3,0.0,58.5,41.5
7400505,2013,3.0,1.1,0.8,92.4,0.1,48.7,51.3
7400405,2013,2.3,2.1,0.6,93.7,0.4,51.4,48.6
2230010,2013,1.6,0.5,5.4,89.2,0.0,47.8,52.2
2230015,2013,0.3,0.3,6.2,88.3,0.3,54.1,45.9
2240005,2013,4.2,3.2,1.9,88.4,0.0,52.8,47.2
2260010,2013,0.7,1.4,11.3,83.8,0.0,50.5,49.5
2260005,2013,0.3,1.4,6.9,88.7,0.0,50.0,50.0
2260505,2013,1.0,0.8,6.2,89.3,0.0,54.1,45.9
2260405,2013,1.3,0.8,7.7,86.1,0.2,51.1,48.9
2270305,2013,1.6,1.3,4.9,90.4,0.3,53.0,47.0
2270008,2013,2.4,1.1,5.2,90.0,0.3,52.1,47.9
2270505,2013,1.3,1.9,5.1,88.2,0.4,46.6,53.4
8600605,2013,0.2,0.0,3.5,93.8,0.3,61.6,38.4
2290005,2013,2.4,2.4,14.1,77.3,0.0,55.4,44.6
2290015,2013,5.5,2.7,6.6,83.0,0.0,54.2,45.8
2290305,2013,3.5,2.0,12.0,79.6,0.0,50.2,49.8
2290007,2013,0.7,0.4,1.4,95.0,0.0,57.3,42.7
2290016,2013,3.6,3.6,8.1,83.1,0.0,55.7,44.3
2290510,2013,2.5,1.7,14.7,79.0,0.5,50.6,49.4
2290035,2013,2.3,2.9,4.5,88.5,0.0,52.7,47.3
2290010,2013,2.2,0.0,17.4,78.3,0.0,50.2,49.8
2290045,2013,0.4,1.1,2.5,93.6,0.0,54.4,45.6
2290027,2013,3.7,0.9,35.5,56.6,0.0,51.1,48.9
2300005,2013,4.6,4.6,6.9,76.3,0.8,48.9,51.1
2310003,2013,2.0,0.8,0.8,96.2,0.0,52.2,47.8
2310010,2013,0.2,1.3,0.0,98.3,0.0,55.6,44.4
2310015,2013,0.6,1.6,1.5,96.3,0.0,50.3,49.7
2310305,2013,0.8,0.5,0.7,97.1,0.0,53.6,46.4
2310505,2013,1.3,0.4,1.3,96.4,0.0,51.4,48.6
7450020,2013,0.5,0.0,2.7,93.7,0.0,58.4,41.6
7450015,2013,0.4,3.2,1.7,94.6,0.0,51.7,48.3
7450005,2013,0.3,1.3,1.0,96.4,0.0,51.6,48.4
7450010,2013,0.3,1.1,3.7,91.3,0.0,51.4,48.6
7450405,2013,0.2,1.3,2.5,95.6,0.0,48.1,51.9
7450505,2013,0.5,1.9,0.9,95.2,0.1,48.2,51.8
2340005,2013,0.0,0.9,2.6,90.6,0.0,47.9,52.1
4930505,2013,25.4,1.1,65.4,7.0,0.0,47.0,53.0
4940205,2013,31.2,7.5,20.9,35.1,4.7,50.1,49.9
7500006,2013,0.0,0.5,1.5,91.4,0.5,53.5,46.5
7500008,2013,0.5,0.0,3.2,94.5,0.0,52.7,47.3
7500007,2013,0.0,0.0,6.5,91.3,0.0,65.2,34.8
7500505,2013,0.7,0.7,2.4,95.2,0.0,49.4,50.6
7500009,2013,0.0,0.0,0.0,100.0,0.0,49.0,51.0
4970205,2013,2.9,17.9,5.7,56.8,0.0,44.6,55.4
4790505,2013,6.1,2.2,10.0,75.0,0.7,35.0,65.0
2360010,2013,8.2,1.5,8.8,75.1,0.9,52.3,47.7
2360065,2013,13.5,0.9,10.2,67.7,0.2,56.3,43.7
2360035,2013,11.8,2.1,5.9,76.8,0.0,47.5,52.5
2360305,2013,10.2,1.2,11.5,70.7,0.3,48.3,51.7
2360055,2013,17.5,0.8,18.1,55.6,0.4,53.1,46.9
2360505,2013,12.1,0.5,6.8,77.1,0.1,49.6,50.4
2360045,2013,1.6,0.4,3.2,88.9,0.4,54.8,45.2
2360105,2013,25.1,0.8,17.9,40.9,0.0,48.8,51.2
2360090,2013,3.9,0.4,6.0,83.2,0.4,50.9,49.1
2360510,2013,9.3,1.2,4.7,80.6,0.4,54.2,45.8
2360310,2013,10.3,1.6,8.0,74.3,0.3,53.1,46.9
2360100,2013,3.6,5.0,3.6,82.2,0.0,46.2,53.8
2380010,2013,1.0,5.7,5.9,84.3,0.4,54.9,45.1
2380005,2013,1.9,2.6,5.1,88.5,0.0,56.4,43.6
2390005,2013,1.3,0.9,5.6,86.7,0.0,55.8,44.2
2390011,2013,4.9,1.4,3.5,84.9,0.0,53.4,46.6
2390010,2013,6.5,1.3,7.8,74.1,0.0,45.7,54.3
2390012,2013,0.1,0.7,1.1,95.7,0.1,52.6,47.4
2390015,2013,0.6,0.6,1.2,93.3,0.0,53.8,46.2
2390003,2013,2.3,1.6,3.1,89.9,0.0,60.5,39.5
2390030,2013,1.7,2.6,2.4,89.6,0.3,50.3,49.7
2390405,2013,1.9,1.5,3.4,88.9,0.4,52.7,47.3
2390505,2013,3.8,2.2,3.1,87.9,0.2,47.2,52.8
2390515,2013,1.6,0.8,1.2,93.4,0.5,54.1,45.9
2390305,2013,1.4,1.0,1.5,92.1,0.7,52.0,48.0
2390046,2013,0.9,1.0,1.3,93.0,0.4,50.1,49.9
2390047,2013,1.7,1.2,0.7,93.1,0.0,56.4,43.6
2400010,2013,0.0,0.8,0.8,97.9,0.0,49.6,50.4
4870550,2013,56.6,6.7,19.9,13.4,0.2,50.2,49.8
2420020,2013,12.1,0.9,15.9,60.7,0.0,43.0,57.0
7530005,2013,0.4,0.0,5.7,92.7,0.0,55.9,44.1
7530010,2013,0.0,0.0,2.1,96.5,0.0,46.3,53.7
7530020,2013,0.0,1.4,7.6,88.9,0.0,50.7,49.3
7530025,2013,0.5,1.0,4.0,94.1,0.0,51.5,48.5
7530505,2013,0.8,0.8,3.4,91.4,0.1,49.9,50.1
7530405,2013,0.7,0.0,4.3,91.2,0.2,52.1,47.9
7530030,2013,0.0,0.5,2.9,94.5,0.0,49.0,51.0
7780505,2013,0.7,0.2,4.7,90.7,0.2,48.9,51.1
7780005,2013,1.3,0.2,4.7,91.7,0.2,51.4,48.6
7780010,2013,0.3,0.0,0.6,97.7,0.0,52.9,47.1
2430040,2013,2.5,4.4,5.1,83.6,0.7,50.2,49.8
2430305,2013,3.8,49.4,3.8,41.6,0.2,53.0,47.0
2430020,2013,0.5,37.4,1.6,58.0,0.3,44.1,55.9
2430310,2013,7.2,17.6,3.9,68.6,0.3,50.0,50.0
2430315,2013,1.9,34.9,2.2,59.6,0.0,50.4,49.6
2430025,2013,1.7,18.6,3.8,70.3,0.0,48.0,52.0
2430075,2013,4.0,72.6,2.0,18.8,0.0,53.8,46.2
2430035,2013,11.8,30.3,8.7,43.6,0.8,58.1,41.9
2430060,2013,3.7,19.0,1.6,73.8,0.5,53.7,46.3
2430065,2013,2.6,52.6,4.2,37.1,0.3,48.7,51.3
2430510,2013,3.9,45.8,3.4,45.6,0.3,51.2,48.8
2430325,2013,10.1,25.5,9.4,49.4,0.5,53.0,47.0
2430505,2013,9.1,26.3,6.4,55.5,0.6,51.5,48.5
2430320,2013,14.4,19.7,11.5,47.9,0.6,53.5,46.5
2430090,2013,13.1,37.1,6.8,39.1,0.0,60.2,39.8
2430095,2013,3.4,23.8,4.8,65.0,0.6,50.1,49.9
2430110,2013,3.3,53.0,1.2,41.1,0.0,52.7,47.3
7550515,2013,5.7,0.0,2.9,82.9,0.0,34.3,65.7
7550505,2013,1.3,1.7,3.6,89.5,0.3,51.3,48.7
7550525,2013,4.5,1.5,11.9,74.6,0.0,47.8,52.2
2440020,2013,43.6,17.2,12.7,23.2,0.0,52.2,47.8
2440018,2013,50.8,16.0,11.5,18.9,0.0,61.6,38.4
2440015,2013,45.9,20.5,9.1,17.7,0.5,47.1,52.9
2440040,2013,51.7,14.0,10.2,17.8,0.3,55.9,44.1
2440410,2013,54.1,13.2,8.5,19.0,0.9,52.4,47.6
2440505,2013,58.0,17.5,8.9,13.4,0.5,55.7,44.3
2460002,2013,0.3,3.9,1.0,93.6,0.3,47.4,52.6
2460305,2013,2.2,3.5,0.6,93.3,0.0,53.9,46.1
2460005,2013,1.3,4.3,1.3,91.1,0.0,53.9,46.1
2460017,2013,2.0,6.7,0.4,90.8,0.0,54.0,46.0
2460010,2013,1.8,6.0,0.9,90.1,0.0,55.0,45.0
2460505,2013,2.5,3.8,1.7,90.4,0.3,50.0,50.0
2460001,2013,0.0,2.9,3.8,91.4,0.0,56.2,43.8
2460310,2013,1.5,4.0,1.2,91.7,0.2,50.6,49.4
2460020,2013,5.0,3.1,2.2,86.3,0.0,54.2,45.8
2480003,2013,2.6,5.7,29.4,58.4,0.4,49.7,50.3
2480025,2013,5.8,3.9,39.2,47.0,0.5,49.3,50.7
2480013,2013,3.3,3.0,41.5,48.9,0.5,49.6,50.4
2480056,2013,4.0,9.1,59.4,24.4,0.4,48.8,51.2
2480057,2013,6.5,6.5,52.1,32.7,0.0,51.1,48.9
2480050,2013,4.3,2.9,42.8,46.2,1.1,50.9,49.1
2480505,2013,4.2,6.9,43.8,40.9,0.5,47.4,52.6
2480014,2013,4.0,6.5,37.0,48.2,0.8,52.4,47.6
2480520,2013,5.3,4.6,52.7,35.1,0.0,77.1,22.9
2480305,2013,5.9,4.5,49.3,37.7,0.4,47.9,52.1
2480035,2013,4.1,5.0,55.7,32.1,0.9,53.4,46.6
2490005,2013,1.3,1.3,1.3,94.9,0.6,42.0,58.0
4830305,2013,0.9,1.8,1.3,92.0,0.2,46.2,53.8
4820050,2013,0.3,3.1,3.5,87.5,0.0,43.8,56.3
2500005,2013,2.1,0.4,1.1,93.8,0.0,55.4,44.6
2510060,2013,4.9,0.3,9.7,78.6,0.0,52.4,47.6
2510305,2013,4.1,0.3,5.9,85.7,0.0,54.1,45.9
2510020,2013,3.8,1.0,7.7,85.1,0.0,51.4,48.6
2510025,2013,9.3,1.3,8.6,77.1,0.0,53.2,46.8
2510505,2013,5.4,0.6,6.2,85.8,0.0,55.3,44.7
2520005,2013,2.1,0.3,0.5,96.7,0.0,50.1,49.9
2520510,2013,0.7,1.6,3.9,90.5,0.3,50.5,49.5
2520305,2013,1.3,1.3,2.5,92.8,0.0,54.9,45.1
2530005,2013,0.0,0.0,3.4,91.4,0.0,37.9,62.1
4840505,2013,53.2,0.5,42.1,1.5,1.1,47.4,52.6
4410505,2013,30.7,2.4,31.9,30.2,0.0,47.3,52.7
2580003,2013,6.0,1.2,23.9,65.0,0.0,50.8,49.2
2580015,2013,3.2,0.0,41.6,50.2,0.0,46.2,53.8
2580305,2013,6.8,2.9,33.1,53.5,0.2,50.2,49.8
2580030,2013,9.1,1.0,40.3,44.3,0.3,50.7,49.3
2580025,2013,3.8,1.3,52.3,39.1,0.2,49.8,50.2
2580001,2013,3.0,6.0,24.0,61.0,0.0,60.0,40.0
2580505,2013,4.4,3.0,35.4,53.1,0.1,50.1,49.9
2580515,2013,0.0,0.0,42.1,47.4,0.0,68.4,31.6
2580050,2013,3.3,1.9,24.5,64.1,0.0,46.0,54.0
2580070,2013,3.3,7.0,22.1,63.6,0.0,54.8,45.2
4850485,2013,0.0,0.0,36.9,63.1,0.0,48.5,51.5
2610025,2013,0.6,2.5,0.0,96.6,0.4,51.1,48.9
2610505,2013,0.8,1.2,0.6,97.4,0.0,49.0,51.0
2620001,2013,2.1,2.1,11.3,84.5,0.0,60.8,39.2
2620305,2013,3.8,3.8,9.6,81.5,0.0,51.7,48.3
2620067,2013,6.2,3.1,6.2,83.7,0.4,52.9,47.1
